"genes_rank_std"	"std_rank_std"	"ll_rank_std"	"genes_rank_ll"	"std_rank_ll"	"ll_rank_ll"
"yiiG"	1.4840125213436786	-3118.8268959838642	"zipA"	0.8863664254019046	-3118.826895983878
"symE"	1.4853483243602725	-3118.826895983867	"ydhT"	0.6501579364399098	-3118.826895983878
"mcrC"	1.4889492083053646	-3118.826895983876	"yjgR"	0.607639849409263	-3118.826895983878
"yadN"	1.489261714276518	-3118.82689598387	"mnaT"	0.5275811376617032	-3118.826895983878
"araC"	1.4921201500270063	-3118.8268959838615	"ydcJ"	0.9925022493163507	-3118.826895983878
"yjbJ"	1.4923680183579333	-3118.826895983878	"ydbL"	0.8963776288282349	-3118.826895983878
"fliL"	1.49535411557962	-3118.8268959838724	"nuoH"	1.0322918067438318	-3118.826895983878
"thrS"	1.4983867342869295	-3118.8268959838765	"aroL"	0.717955144658017	-3118.826895983878
"citE"	1.4986189739883917	-3118.8268959838706	"rplB"	1.5162154050928527	-3118.826895983878
"bfr"	1.4989452839566118	-3118.8268959838706	"rpsG"	0.8411841839667732	-3118.826895983878
"yaiF"	1.4996825902868793	-3118.8268959838833	"glxR"	0.7029384287243751	-3118.826895983878
"hokD"	1.4997230213166675	-3118.8268959838592	"yjiT"	1.6092286863395866	-3118.826895983878
"uxuA"	1.5009238426264222	-3118.8268959838674	"tsaB"	0.9894234681683258	-3118.826895983878
"arpB_2"	1.5010782473710944	-3118.826895983879	"yaaY"	0.6967221496188296	-3118.826895983878
"sdhC"	1.5036432360911225	-3118.8268959838765	"pstB"	0.6494763655532125	-3118.826895983878
"ydcX"	1.5038219433153968	-3118.8268959838665	"yphD"	0.5989005096437138	-3118.826895983878
"yigF"	1.5056241421051093	-3118.826895983872	"yjbJ"	1.4923680183579333	-3118.826895983878
"murD"	1.5064443893714567	-3118.8268959838665	"minD"	0.8571957581771841	-3118.826895983878
"fruB"	1.5080080208768867	-3118.826895983881	"mdtH"	0.745271581713502	-3118.8268959838783
"wbbK"	1.5095692969325234	-3118.8268959838674	"yghX_2"	1.0203250437012115	-3118.8268959838783
"pyrI"	1.5108364433919301	-3118.82689598387	"rpsO"	1.1802630794200217	-3118.8268959838783
"glgS"	1.5117742407562198	-3118.8268959838642	"yghX_1"	0.6374519882512351	-3118.8268959838783
"hslV"	1.5120948909066936	-3118.826895983879	"polB"	1.5761686021182937	-3118.8268959838783
"cusC"	1.5130275830099484	-3118.826895983872	"hflX"	0.9210209795242627	-3118.8268959838783
"gltD"	1.513531197186182	-3118.8268959838797	"ytfK"	1.1420525594364146	-3118.8268959838783
"ariR"	1.5139314295246262	-3118.826895983873	"yjjV"	0.44912519525861655	-3118.8268959838783
"fimB"	1.514103618963109	-3118.826895983872	"pqiA"	0.5734944315724448	-3118.8268959838783
"ymfO"	1.5150605478759458	-3118.826895983864	"wbbI"	1.598344571732163	-3118.8268959838783
"rplB"	1.5162154050928527	-3118.826895983878	"rsxB"	0.6533438980973807	-3118.8268959838783
"ytfI"	1.5177840516907193	-3118.8268959838715	"yggM"	1.0431412598011944	-3118.8268959838783
"mltA"	1.5178511606067973	-3118.8268959838874	"ycbU"	0.658070586948675	-3118.8268959838783
"casC"	1.5186140781143584	-3118.8268959838647	"mdoC"	0.6196017187232865	-3118.8268959838783
"phnI"	1.5205201367881422	-3118.8268959838665	"yeaE"	0.6142555139795101	-3118.8268959838783
"yjiC"	1.5209919941151595	-3118.8268959838606	"intZ"	0.8813492399797643	-3118.8268959838783
"cheW"	1.5230882300829378	-3118.826895983876	"csiD"	1.444248808197499	-3118.8268959838783
"citD"	1.5256244646751054	-3118.8268959838765	"fau"	0.5539249579091946	-3118.8268959838783
"ypjF"	1.5277074786106337	-3118.8268959838647	"pheL"	1.6815395018630148	-3118.8268959838783
"ybdG"	1.5288371871432742	-3118.826895983866	"ybbP"	0.8885154586978101	-3118.8268959838783
"ndk"	1.5297401285111907	-3118.826895983874	"ybcM"	1.0541453945010726	-3118.8268959838783
"glpF"	1.5304885116606146	-3118.826895983868	"ydcP"	0.500047986967285	-3118.8268959838783
"yagN"	1.5304945624651982	-3118.826895983869	"mdtQ"	0.7659688779888238	-3118.8268959838783
"yphC"	1.5396143170713912	-3118.8268959838565	"yibL"	0.9909806005212086	-3118.8268959838783
"hsdM"	1.541651932868716	-3118.8268959838642	"dut"	1.0120631314124537	-3118.8268959838783
"fruL"	1.5423043922802733	-3118.826895983864	"hslR"	0.693285825229537	-3118.8268959838783
"yagE"	1.5442000249286354	-3118.8268959838647	"trmA"	0.6781658083576879	-3118.8268959838783
"maeB"	1.544495187036422	-3118.8268959838715	"bluR"	0.8432974495599146	-3118.8268959838783
"cysD"	1.552877085523552	-3118.82689598387	"yliE"	0.536307679955423	-3118.8268959838783
"yodD"	1.5561501343192083	-3118.8268959838697	"hmp"	0.6060938015449698	-3118.8268959838783
"uspE"	1.5592137863727433	-3118.8268959838815	"mhpE"	1.2787758653510428	-3118.8268959838783
"cspG"	1.562360410009226	-3118.826895983874	"yeiS"	0.6061447110254354	-3118.8268959838783
"yiaG"	1.5652676412452882	-3118.8268959838624	"cynR"	1.1512735171480586	-3118.8268959838783
"nupC"	1.5664070788819586	-3118.8268959838742	"yedA"	0.7123509324118272	-3118.8268959838783
"phnJ"	1.5704572592625694	-3118.8268959838583	"panD"	0.6095251093624323	-3118.8268959838783
"sieB"	1.5707709935058598	-3118.826895983862	"yihT"	0.5663913297036007	-3118.8268959838783
"rzpD"	1.570850287491189	-3118.826895983873	"envR"	1.7406685577702203	-3118.8268959838783
"ydeO"	1.5728885054311221	-3118.826895983874	"ybjH"	0.4188176379979137	-3118.826895983879
"pinR"	1.5739250225203245	-3118.826895983868	"fixX"	0.5584012345712082	-3118.826895983879
"polB"	1.5761686021182937	-3118.8268959838783	"arpB_2"	1.5010782473710944	-3118.826895983879
"ompT"	1.5764801318355364	-3118.8268959838842	"ycbV"	0.5127982570718569	-3118.826895983879
"kbl"	1.5803140109240192	-3118.826895983872	"pabB"	0.3840324108848185	-3118.826895983879
"ydeE"	1.5816667338712846	-3118.826895983874	"fimG"	1.2432758561804589	-3118.826895983879
"b3007"	1.5818905934288456	-3118.826895983875	"gltP"	0.8503393404815138	-3118.826895983879
"ymfH"	1.5823226690424512	-3118.8268959838792	"gmr"	1.1393851898511596	-3118.826895983879
"ymfM"	1.5837713802370812	-3118.826895983877	"mhpF"	0.9981031055597438	-3118.826895983879
"ibpB"	1.5844098184494906	-3118.826895983868	"ybeL"	1.1949640780283461	-3118.826895983879
"yjiA"	1.584971862201974	-3118.826895983871	"hslV"	1.5120948909066936	-3118.826895983879
"ybdN"	1.5849751980832427	-3118.826895983871	"ccmE"	0.6060985957171695	-3118.826895983879
"mcrB"	1.5878889345569003	-3118.826895983882	"fsaA"	0.646217295779913	-3118.826895983879
"aceB"	1.5892431258286126	-3118.8268959838615	"cspI"	1.4241887305286969	-3118.826895983879
"ykiB"	1.5901898930179288	-3118.8268959838674	"fieF"	0.4074511659830328	-3118.826895983879
"ybdJ"	1.5918063255882293	-3118.826895983867	"mdlA"	0.4559068808107589	-3118.826895983879
"intE"	1.5924908260399175	-3118.826895983876	"tdk"	0.9206377130628774	-3118.826895983879
"fliF"	1.5926238967686441	-3118.8268959838642	"flxA"	1.4000919287753932	-3118.826895983879
"aceA"	1.5942481338365153	-3118.8268959838733	"pnp"	0.6745984682949683	-3118.826895983879
"ygeH"	1.5959900365190485	-3118.826895983877	"ycaL"	0.560915881530706	-3118.826895983879
"metE"	1.5961850593641465	-3118.826895983873	"iscR"	0.9279426851652496	-3118.826895983879
"flgI"	1.5968889750111563	-3118.8268959838706	"csdL"	0.36792551896224046	-3118.826895983879
"wbbI"	1.598344571732163	-3118.8268959838783	"yqjD"	0.8907608156990829	-3118.826895983879
"ycgG"	1.5993551823276901	-3118.8268959838706	"gspI"	1.0199300180908566	-3118.826895983879
"hdeD"	1.599812268906556	-3118.826895983873	"ydfX"	0.5696499590911465	-3118.826895983879
"flgC"	1.5999606134624023	-3118.8268959838642	"yjdK"	1.174978968205809	-3118.826895983879
"flgK"	1.602168155741196	-3118.8268959838697	"ydfD"	1.7145087266553491	-3118.826895983879
"mrr"	1.6028320869709853	-3118.826895983869	"eutS"	0.533003005177319	-3118.8268959838792
"ychH"	1.6050184829840712	-3118.826895983871	"ymfH"	1.5823226690424512	-3118.8268959838792
"yegP"	1.6055353362422358	-3118.826895983868	"yhdY"	0.5947994096238282	-3118.8268959838792
"yjiT"	1.6092286863395866	-3118.826895983878	"plsC"	0.4223601440682615	-3118.8268959838792
"rfbX"	1.610936621493558	-3118.826895983854	"ybeZ"	0.6450799822146679	-3118.8268959838792
"lit"	1.6156874810260724	-3118.826895983877	"eutT"	0.6696780154682389	-3118.8268959838792
"yahK"	1.619029751894177	-3118.826895983872	"truB"	0.9051939393580793	-3118.8268959838792
"tfaD"	1.6199575006806084	-3118.8268959838715	"ychQ"	0.6644573061086846	-3118.8268959838792
"yjiY"	1.6264207295115862	-3118.82689598388	"yqfE"	1.079544738094656	-3118.8268959838792
"ymfI"	1.6285518690934915	-3118.8268959838665	"hyfB"	0.5385949404190453	-3118.8268959838792
"borD"	1.628580812978016	-3118.8268959838633	"hybG"	0.6041084570996722	-3118.8268959838792
"yjiM"	1.6290792458271408	-3118.8268959838792	"yfcT"	0.7089715573392178	-3118.8268959838792
"yhiS_1"	1.6305912749592342	-3118.8268959838642	"yhbO"	0.8868831934380587	-3118.8268959838792
"hsdS"	1.6332851260356067	-3118.8268959838765	"nadK"	0.5964859098365752	-3118.8268959838792
"safA"	1.6339471922141788	-3118.8268959838724	"fabG"	1.2827488080220106	-3118.8268959838792
"ydiP"	1.6370387822418881	-3118.8268959838742	"ymfD"	1.4066969925794712	-3118.8268959838792
"yrhA"	1.6446544502386378	-3118.8268959838615	"yfjI"	1.9339618021539366	-3118.8268959838792
"ompC"	1.648230506611697	-3118.826895983869	"yafQ"	1.0559578206868123	-3118.8268959838792
"yhiJ"	1.6483588841081704	-3118.8268959838756	"yjgL"	1.8344164077276581	-3118.8268959838792
"yedX"	1.660018993281069	-3118.826895983877	"ydgH"	0.7380239554799515	-3118.8268959838792
"murP"	1.6641767617843393	-3118.826895983867	"uhpA"	0.6993956427578325	-3118.8268959838792
"yraJ"	1.6683940096171366	-3118.82689598387	"ydiS"	0.6654473701171811	-3118.8268959838792
"cobT"	1.670705608603968	-3118.8268959838547	"nuoE"	1.0657898730509567	-3118.8268959838792
"ompW"	1.6752124028976156	-3118.8268959838692	"yjiM"	1.6290792458271408	-3118.8268959838792
"ygeP"	1.6757347092766757	-3118.826895983864	"mdoG"	0.6728814355450328	-3118.8268959838792
"rbsD"	1.6800135368422702	-3118.826895983874	"yjiP"	1.6926949411222838	-3118.8268959838792
"pheL"	1.6815395018630148	-3118.8268959838783	"ycgL"	0.7749191695628707	-3118.8268959838792
"ybeT"	1.6850886378062098	-3118.8268959838724	"cysK"	1.2849950559173475	-3118.8268959838792
"sra"	1.689103859121135	-3118.8268959838733	"rpsN"	1.2963457393326738	-3118.8268959838792
"yjiP"	1.6926949411222838	-3118.8268959838792	"fkpA"	0.6758807713926542	-3118.8268959838792
"fimC"	1.6948073838441533	-3118.8268959838815	"yjhQ"	0.6680093534898306	-3118.8268959838792
