"rank_range"	"range"	"rank_ci_95"	"ci_95"	"rank_iqr"	"iqr"	"rank_best_95"	"best_95"
"dctR"	8.35472	"purL"	2.4693050035729924	"fdrA"	1.593440000000001	"ptsA"	4.698778500000001
"gltD"	8.355329999999999	"yihX"	2.47140576629341	"dinD"	1.5935424999999999	"frdB"	4.7002359999999985
"cusC"	8.35848	"ygcP"	2.4718611689710817	"emrY"	1.5938824999999994	"yeeD"	4.70327425
"mglB"	8.36138	"ydcD"	2.472713541503945	"yjgM"	1.5941975000000008	"ydcD"	4.706681749999999
"rpmC"	8.36309	"cusF"	2.4736941738522162	"adiC"	1.5950700000000007	"pqqL"	4.70921
"ddpX"	8.366959999999999	"yaiX"	2.4737457084267396	"carA"	1.5955849999999998	"fes"	4.7111209999999994
"allB"	8.3678	"araE"	2.4757099493579187	"lpxT"	1.5966400000000007	"atpA"	4.711536250000002
"yhiM"	8.37229	"yehC"	2.476072411177872	"tap"	1.5971825000000006	"yhiL"	4.712749499999992
"livG"	8.37234	"lhgO"	2.476718396005889	"oppC"	1.5979449999999993	"yihX"	4.713958
"ydaY"	8.37242	"fis"	2.4774466921685514	"xthA"	1.5992399999999982	"ddpX"	4.715942749999999
"recN"	8.372630000000001	"rhaD"	2.4776345748390347	"uspE"	1.599920000000001	"leuE"	4.7160280000000006
"ydaQ"	8.374289999999998	"prpB"	2.4792481264652073	"fliD"	1.60264	"ybcH"	4.722498749999998
"yjbM"	8.37736	"yjfI"	2.4833184219820534	"sucC"	1.6052750000000007	"yacL"	4.724693999999998
"trpE"	8.37872	"b0309"	2.4838558516206297	"ndh"	1.6056500000000007	"rnlB"	4.731904499999995
"modF"	8.37949	"dppA"	2.48795364936228	"ygcQ"	1.6056700000000017	"pgl"	4.7362397499999975
"b2596"	8.38284	"exbB"	2.4917173063814237	"bglB"	1.605827500000001	"yhhA"	4.73726125
"pfkB"	8.38394	"setA"	2.4922670572442356	"arnC"	1.6065324999999993	"lldP"	4.7378337499999965
"mhpB"	8.38457	"setC"	2.4926451789710042	"shiA"	1.6079174999999992	"yedL"	4.743719999999993
"yfjI"	8.38694	"argT"	2.492818404397683	"ychS"	1.6084525000000003	"cobC"	4.744324999999998
"flgC"	8.38705	"arsB"	2.4929172324468594	"argG"	1.6085599999999989	"lysC"	4.744682749999998
"bhsA"	8.39192	"yohC"	2.496567499770428	"lysU"	1.6085600000000007	"acrE"	4.746629999999997
"hdeB"	8.39307	"wzxC"	2.501146605950674	"iraM"	1.6097799999999998	"ymgC"	4.747592000000001
"ttdA"	8.397590000000001	"yjiN"	2.501795844201406	"insA-1"	1.6163650000000018	"srlB"	4.74784625
"yadK"	8.397760000000002	"eaeH"	2.5037839072525445	"yehX"	1.6166400000000003	"cusS"	4.749516999999998
"ymgA"	8.39838	"cheZ"	2.5039153862626886	"hchA"	1.6174250000000008	"rpmI"	4.751569999999999
"nanT"	8.398769999999999	"ybeF"	2.505942880270545	"gcvH"	1.6189999999999998	"rcsA"	4.7531134999999995
"nrfE"	8.39997	"mhpE"	2.506400696088044	"ymfD"	1.61911	"mhpE"	4.754219249999996
"chaB"	8.40181	"yeeD"	2.50679960752857	"fimI"	1.6203200000000004	"aldA"	4.75989925
"bfr"	8.40403	"nikB"	2.507371810726157	"ygdI"	1.6203874999999996	"atpH"	4.760010249999999
"hyaF"	8.41454	"yqiH"	2.5084546491082587	"nanS"	1.6226149999999997	"exbB"	4.764407750000001
"tomB"	8.41649	"tktB"	2.5088641668092992	"yeaQ"	1.6228500000000032	"yohC"	4.766993249999998
"yhgE"	8.417459999999998	"ybcO"	2.5092580471357326	"clpB"	1.6254100000000005	"fbaB"	4.769266249999999
"ykfG"	8.41769	"gpmM"	2.5093791560967103	"mhpA"	1.6272100000000007	"cyaA"	4.7718300000000005
"yajL"	8.418940000000001	"atpH"	2.5110897414584303	"tsx"	1.6277024999999998	"setA"	4.774225
"yiiX"	8.41942	"evgS"	2.5131318772439863	"ybfB"	1.6277999999999997	"entD"	4.777051000000001
"dgoA"	8.4241	"fabG"	2.5141876637231406	"malY"	1.6291600000000006	"ydhY"	4.778961249999999
"codB"	8.42534	"artQ"	2.514490497697326	"yjcH"	1.6305949999999996	"glvC"	4.782117499999995
"fimG"	8.42577	"ynjI"	2.514852588231945	"yhcC"	1.6307299999999998	"sufB"	4.782527749999999
"kdpB"	8.428460000000001	"rpsS"	2.515665025963376	"dnaE"	1.6312274999999978	"ymfE"	4.786613749999997
"flgB"	8.42941	"ftnA"	2.517912690995468	"yjjM"	1.6316199999999998	"eaeH"	4.789524999999995
"pflB"	8.4298	"elaB"	2.518160981666667	"hsrA"	1.6319125000000003	"fimE"	4.791185
"ymgE"	8.4298	"dinD"	2.518493806721142	"cysP"	1.6326900000000002	"mokB"	4.792307499999998
"ygiW"	8.4298	"cysK"	2.518590309598001	"cyoE"	1.6334549999999997	"uspG"	4.793977249999999
"yjjM"	8.43103	"yniA"	2.518910552901412	"yi82_1"	1.6336150000000007	"nikA"	4.799781749999997
"yedX"	8.43432	"ompL"	2.519150017438928	"yacL"	1.6342850000000002	"rplV"	4.8006145
"hypC"	8.44241	"ymfL"	2.524475644269139	"soxS"	1.63429	"ybiC"	4.804717749999997
"ypjM_1"	8.44339	"mokB"	2.5271868060758957	"waaJ"	1.634522500000001	"serA"	4.806430499999999
"clcB"	8.44577	"mrp"	2.5296060973307144	"cfa"	1.6357700000000008	"yjjU"	4.809733999999999
"lsrG"	8.44644	"hrpB"	2.5324377294723694	"frlA"	1.6359449999999995	"tap"	4.8117149999999995
"mcbR"	8.44689	"wbbJ"	2.5329192208053217	"fliK"	1.6366150000000008	"yeeR"	4.811966750000001
"tyrA"	8.450289999999999	"rplV"	2.5329877719288505	"b3975"	1.6412475000000004	"yffP"	4.813424999999996
"pyrI"	8.451139999999999	"yhjH"	2.533462173424968	"gltB"	1.6415049999999987	"sdaC"	4.81348325
"ftnA"	8.4515	"racR"	2.534226682776398	"yfbP"	1.642125000000001	"osmB"	4.815185749999996
"fhlA"	8.4527	"gntP"	2.534866513686637	"yfiR"	1.6428899999999995	"nagE"	4.819686
"rseC"	8.456510000000002	"yfdQ"	2.535747042750608	"ptsG"	1.6434649999999973	"yahN"	4.822425499999997
"ychH"	8.45659	"lacI"	2.5403550681090565	"rbsB"	1.6435000000000013	"betB"	4.825060999999999
"ycgH_1"	8.45823	"rpsN"	2.540837649092041	"ycgR"	1.6438274999999996	"rfbB"	4.828648750000001
"flgM"	8.459389999999999	"gspC"	2.543402081937922	"glpB"	1.6459700000000002	"ytfI"	4.829611999999998
"yqgF"	8.46349	"lldR"	2.5435097993436173	"efeU_1"	1.646939999999999	"ydcH"	4.829721499999999
"yjiE"	8.465489999999999	"ygiW"	2.5448456699626805	"purC"	1.6473949999999995	"wrbA"	4.8402192500000005
"yaaX"	8.468160000000001	"gspM"	2.548236476861412	"nanE"	1.647879999999999	"rhaS"	4.842694499999998
"hycF"	8.468329999999998	"osmB"	2.5507199687577047	"cvpA"	1.6486225000000019	"ycbC"	4.843666249999997
"ygeO"	8.47128	"yadC"	2.55443063985295	"bglJ"	1.6497525000000017	"asr"	4.845629999999999
"yffO"	8.47137	"ykgL"	2.556099685770639	"yihN"	1.651069999999999	"flhD"	4.845860249999998
"yfdI"	8.47376	"yohH"	2.557361608039663	"gcvT"	1.6512474999999984	"oppB"	4.848886749999999
"adhP"	8.47404	"soxS"	2.5586501061284332	"yhcO"	1.652192499999999	"yneK"	4.849835000000001
"rpmI"	8.47436	"fliN"	2.5588666050205133	"yeiM"	1.6525100000000004	"poxB"	4.854781499999999
"yabI"	8.48051	"insL-1"	2.55971268905236	"speD"	1.6534000000000013	"lamB"	4.85489125
"copA"	8.48103	"znuA"	2.560000619370532	"ftnA"	1.6534925000000005	"mglB"	4.8560465
"purP"	8.48124	"entD"	2.5634457622458258	"exbB"	1.655265	"uspA"	4.856372
"metI"	8.481269999999999	"yedV"	2.564339755835152	"malK"	1.6557974999999985	"yfdT"	4.8578224999999975
"argG"	8.48453	"pgl"	2.5656634231430266	"ompL"	1.6558675000000003	"fimD"	4.863147499999999
"rplR"	8.4864	"yqeI"	2.567750439682592	"serA"	1.656065	"hyaD"	4.865481749999999
"atpC"	8.48697	"yigL"	2.5693403632157112	"uacT"	1.6562349999999988	"yciE"	4.865577499999999
"cpsG"	8.490089999999999	"ymfP"	2.5745286781614305	"codB"	1.6569824999999998	"malE"	4.866917749999999
"gltI"	8.49084	"yfjH"	2.5755901772455547	"araD"	1.658572500000001	"ybcM"	4.867157749999995
"rpsT"	8.49752	"rfbD"	2.575799201986446	"rzpQ"	1.6586599999999994	"yjiC"	4.869719
"wcaL"	8.49821	"yncH"	2.57818899151693	"ycgX"	1.6600149999999996	"nirD"	4.870149999999996
"hisD"	8.50433	"yhiD"	2.58009838868478	"fryA"	1.6631850000000004	"grcA"	4.871490250000001
"mcrC"	8.50792	"yeaH"	2.5805211699546686	"atpH"	1.6632749999999987	"hycA"	4.874702249999997
"paaD"	8.50938	"yhfL"	2.580655538035029	"feaR"	1.6663300000000003	"livJ"	4.877614250000001
"csgB"	8.51023	"tbpA"	2.5816482020110065	"ais"	1.6667050000000012	"narU"	4.8786499999999995
"yahF"	8.512640000000001	"ybgS"	2.583873051762747	"ompT"	1.6683000000000003	"yddA"	4.878906749999992
"yhbS"	8.514389999999999	"waaJ"	2.5852354374337585	"ygaU"	1.669487499999999	"wbbJ"	4.882184
"ydcX"	8.51529	"lamB"	2.586278401598744	"lysC"	1.6703275	"speB"	4.884057499999999
"yohH"	8.51529	"serA"	2.5865096827374745	"yohH"	1.671967500000001	"ybeF"	4.88873275
"crl"	8.51847	"osmE"	2.5874988705257134	"paoB"	1.6727600000000002	"araE"	4.891990000000001
"ygeQ"	8.518629999999998	"cstA"	2.5898163803340455	"idnK"	1.6731574999999985	"yigF"	4.893265749999997
"ompC"	8.52014	"srlE"	2.5900659366213357	"eutN"	1.6756474999999993	"rrrD"	4.895973000000001
"rpsU"	8.520679999999999	"yjfL"	2.591394202635464	"yqeG"	1.6757550000000005	"b0309"	4.896114499999996
"yjiY"	8.525459999999999	"cyaA"	2.5940733575915615	"cspI"	1.6803874999999984	"pyrB"	4.8981892500000015
"paaB"	8.525459999999999	"yobF"	2.5942136303210415	"purM"	1.686205000000001	"arpB_2"	4.9004034999999995
"csrA"	8.53249	"ygdI"	2.594581690703673	"rplI"	1.6875075000000006	"fepE"	4.900627999999998
"sdsR"	8.53299	"ydiH"	2.5949989088409997	"yegK"	1.6876675000000008	"flgM"	4.912285749999999
"fimE"	8.53593	"yddJ"	2.5951382870109136	"ybcV"	1.6881350000000008	"ymgA"	4.916140999999996
"recT"	8.53636	"ybaS"	2.5959762285033197	"ybeL"	1.6901499999999992	"hyaA"	4.916410999999997
"betI"	8.53888	"yjgM"	2.5966733553180283	"yjhB"	1.6903300000000003	"rpsF"	4.926546500000001
"nanC"	8.540239999999999	"rplW"	2.597789095247289	"yfdH"	1.6904875000000015	"yffL"	4.9274162499999985
"rplB"	8.541030000000001	"yccJ"	2.598155453253945	"fliG"	1.6914300000000004	"yeaI"	4.929
"hemB"	8.54191	"mutL"	2.5991328053799196	"tdcR"	1.693365	"sodA"	4.929978250000001
"galE"	8.54379	"ycgB"	2.600411244864913	"pheM"	1.6938875000000015	"ycgZ"	4.931703499999998
"tktB"	8.546970000000002	"tap"	2.6061829597083834	"yggM"	1.69461	"fimG"	4.937987500000001
"ssuA"	8.55567	"yjiH"	2.6069158439238005	"setC"	1.69604	"citF"	4.940227499999996
"marA"	8.55576	"waaI"	2.6095507795378903	"rcsD"	1.701702499999998	"uspF"	4.940561999999998
"acs"	8.5577	"secE"	2.609642871630416	"livG"	1.703549999999999	"osmY"	4.949069
"chpS"	8.559379999999999	"cyoD"	2.6159856412695355	"yjhI"	1.7055449999999999	"ybcV"	4.958556249999997
"ydcF"	8.56019	"tnaB"	2.616617164646729	"envC"	1.7056675000000006	"cadB"	4.959490500000002
"ycgB"	8.56157	"glyU"	2.6194358765399217	"rfbA"	1.7073125000000005	"osmE"	4.959903499999998
"ilvG_1"	8.56198	"fliS"	2.621011514244624	"leuD"	1.7079675000000005	"rfbA"	4.965422499999998
"dsdX"	8.56245	"yddA"	2.6212858841397813	"arsB"	1.7089000000000008	"ybcW"	4.969692499999998
"dinD"	8.56886	"sdaC"	2.6231818944888494	"ygbE"	1.710542499999999	"hupB"	4.970655749999999
"hypE"	8.56959	"rhsB"	2.6239202053526984	"glyA"	1.7106499999999993	"pphB"	4.971481
"mdoB"	8.573739999999999	"rpsC"	2.624381325673165	"envY"	1.7115774999999998	"ykiB"	4.973879999999999
"pyrD"	8.57958	"ibpA"	2.6253110388481717	"yicG"	1.7134550000000006	"motA"	4.975068249999999
"rpsC"	8.57964	"yiaB"	2.626712634194873	"yfcV"	1.7142299999999988	"gadX"	4.976649999999998
"artJ"	8.58007	"yadK"	2.6294827768191897	"yjdA"	1.7157625000000012	"yfdH"	4.981335
"yjjP"	8.58046	"yddK"	2.6294979376466263	"ynfF"	1.7187449999999993	"ygdI"	4.982870249999999
"lar"	8.58052	"rhaA"	2.631981513823572	"yceQ"	1.7213174999999987	"yadN"	4.983097499999999
"wcaI"	8.580559999999998	"yciE"	2.6325382529005994	"b3004"	1.7227875	"yhjH"	4.984728499999999
"phnK"	8.5814	"yqeK"	2.634877290425497	"ygiW"	1.7249774999999996	"yjiJ"	4.988473000000003
"rcsA"	8.59126	"ymfS"	2.6350552047101874	"uspA"	1.7276749999999996	"mutL"	4.990654499999997
"flgD"	8.59224	"alaT"	2.6366866863143055	"yggP"	1.7303325000000003	"bolA"	4.992700000000001
"cusF"	8.593430000000001	"galE"	2.6412645912240578	"purT"	1.7310850000000002	"rfaL"	4.994782499999999
"atpA"	8.60235	"treC"	2.645200347395386	"hlyE"	1.7316275000000019	"wzxC"	4.997139999999996
"narU"	8.60281	"malK"	2.6471086238203982	"dadA"	1.7325300000000006	"srlE"	4.999714999999998
"proK"	8.60765	"rpsJ"	2.649478064406091	"sdhB"	1.7325300000000006	"rcbA"	5.000974000000002
"ynfM"	8.61506	"ybcW"	2.6504621954136227	"nrfC"	1.7329249999999998	"hscA"	5.0036327499999995
"yqjK"	8.61805	"rcsA"	2.6513070633958575	"ymfP"	1.7336074999999989	"uxuB"	5.00432
"ybdK"	8.62168	"phoH"	2.653172970217077	"osmB"	1.7344099999999987	"rpsJ"	5.0049044999999985
"yhdN"	8.62168	"citT"	2.6535115271215157	"yjbM"	1.7367099999999995	"yjiN"	5.018490000000001
"nupC"	8.62173	"ycbC"	2.653990027958904	"mdtG"	1.739487500000001	"yhiS_1"	5.019267249999999
"dicF"	8.6222	"aldA"	2.6542501364090576	"moeB"	1.740405	"tdcB"	5.021420000000003
"cyoD"	8.6258	"ydiF"	2.65483507933788	"mltD"	1.7433475000000005	"phoH"	5.021950000000001
"yoeA"	8.633189999999999	"fliG"	2.656384243996546	"ygiZ"	1.7445699999999995	"ymfQ"	5.028567499999996
"yjfZ"	8.633400000000002	"uxuB"	2.657591976255955	"ydjO"	1.7494649999999998	"yccJ"	5.02965575
"rplT"	8.64	"malE"	2.657919065626703	"ydcD"	1.7508399999999993	"hyaB"	5.032004749999999
"uspG"	8.641259999999999	"yfbO"	2.65805205705159	"frdB"	1.7522675000000003	"rfaS"	5.03242625
"allD"	8.65117	"rpsU"	2.659152815531355	"ydiL"	1.7537675000000013	"argT"	5.033661999999998
"fimC"	8.652989999999999	"citG"	2.660583619973952	"yfjK"	1.755419999999999	"dps"	5.0350470000000005
"yjfF"	8.65446	"mglB"	2.6611315505832227	"wbbJ"	1.7555250000000004	"prmB"	5.0369375
"rhaB"	8.65733	"glmS"	2.6625515547098986	"hslV"	1.755772499999999	"yphC"	5.037964249999998
"motB"	8.65906	"yjiK"	2.6640445265612196	"pphB"	1.75582	"cusC"	5.043165000000001
"hisI"	8.664080000000002	"yedZ"	2.6667795547021824	"mutL"	1.7565499999999998	"relE"	5.044836499999998
"yciF"	8.66518	"ymfE"	2.668479566252912	"fdoH"	1.7570274999999995	"bluF"	5.0478125
"fimZ"	8.66849	"livJ"	2.6689565305258025	"sucA"	1.7613000000000003	"fdoG"	5.049059
"lspA"	8.67453	"motB"	2.67156652572112	"b0309"	1.7616525000000003	"citX"	5.0497539999999965
"frmA"	8.679409999999999	"panB"	2.673940832243381	"ymfS"	1.7622850000000003	"yaiX"	5.056371499999997
"malT"	8.68386	"djlC"	2.678672929973103	"yfdG"	1.7635499999999995	"artJ"	5.057157499999998
"ybgA"	8.68453	"htrL"	2.6797384468955596	"argT"	1.7637449999999983	"flgG"	5.059306499999997
"ygfK"	8.688109999999998	"oppB"	2.6826065293966774	"ptrB"	1.7640400000000005	"safA"	5.059384749999998
"ydcL"	8.68823	"uxuR"	2.682701840312896	"ygaC"	1.7649999999999997	"gntP"	5.062065000000001
"dksA"	8.68915	"astD"	2.683793169301227	"yjfL"	1.7663824999999989	"yraJ"	5.062772499999998
"yggI"	8.690290000000001	"envC"	2.687531689337583	"wcaD"	1.7671124999999996	"yohH"	5.064845749999998
"ytfT"	8.69031	"uspF"	2.687896718371472	"yehC"	1.7714400000000001	"hlpA"	5.0648907499999964
"ykgL"	8.692120000000001	"galT"	2.6887349741880526	"bssS"	1.7734749999999977	"yjgL"	5.065697
"rnlA"	8.694299999999998	"gadX"	2.6922797777310086	"ykgM"	1.7738649999999998	"glpQ"	5.068075499999999
"otsA"	8.69899	"yjjM"	2.692406065197043	"fecA"	1.7763399999999994	"waaI"	5.069091499999999
"htrL"	8.699580000000001	"rpsF"	2.693427549565452	"ybcL"	1.777285	"racR"	5.069974999999996
"yhfL"	8.70044	"ygcG"	2.693687636803379	"waaI"	1.7796599999999998	"rpsC"	5.073050499999999
"b1367"	8.703330000000001	"acrE"	2.69430772008579	"lamB"	1.783945000000001	"ftnA"	5.074303999999998
"bdm"	8.704159999999998	"sdsQ"	2.6956938267900443	"yagM"	1.78411	"insC-1"	5.0746605
"queG"	8.706869999999999	"yhiL"	2.696366310146474	"pyrI"	1.7842775	"priB"	5.077932749999999
"evgA"	8.714559999999999	"gnd"	2.6990145106569026	"flgK"	1.7903024999999992	"yiiG"	5.086052499999999
"prpC"	8.71657	"yjiE"	2.7001186616345176	"entE"	1.7905699999999998	"yahI"	5.0872415
"lhgO"	8.72437	"ycgR"	2.700693883638474	"ycjN"	1.7910500000000011	"dsrA"	5.088711499999999
"mokB"	8.73052	"bssS"	2.7010337506370496	"yfaH"	1.7917700000000005	"ygeM"	5.088843999999998
"b3004"	8.73291	"flhE"	2.7025153473045833	"yadN"	1.7927499999999998	"ydiH"	5.090853749999999
"slp"	8.73456	"yagM"	2.7033314382274636	"cpsG"	1.7943599999999975	"ydiF"	5.091772499999999
"cheZ"	8.73884	"ytfQ"	2.7041832429164083	"gldA"	1.799834999999999	"nfrB"	5.0931722499999985
"recE"	8.74058	"pheM"	2.7093226570946647	"osmE"	1.8017425000000014	"prpB"	5.094557499999996
"eutT"	8.74345	"mcrA"	2.712325305313482	"pyrB"	1.802450000000002	"soxS"	5.105620999999994
"yhcF"	8.743730000000001	"arpB_1"	2.7153428793954633	"sdhA"	1.8064	"glnH"	5.10866
"ygeM"	8.75296	"rfbA"	2.717858666435008	"glyU"	1.8080700000000007	"glyU"	5.108798499999998
"rfbB"	8.75296	"yneK"	2.718769001644641	"malS"	1.8099049999999997	"flgN"	5.111129749999996
"wcaJ"	8.757380000000001	"csgE"	2.719546771273713	"yfdT"	1.8101350000000016	"mcrC"	5.113010249999998
"speB"	8.757769999999999	"relB"	2.7199354486048377	"allE"	1.810599999999999	"ygeP"	5.113642749999999
"ybgS"	8.76333	"insC-1"	2.7267815546983387	"fliR"	1.8115924999999988	"yjdN"	5.11537
"ygeP"	8.76896	"ninE"	2.729721299020822	"proW"	1.8167150000000003	"ygeH"	5.116789499999999
"glpD"	8.77113	"groS"	2.730958774052708	"upp"	1.8203300000000002	"prpC"	5.119267499999999
"csdA"	8.77316	"ymfR"	2.7320298200850077	"rfbD"	1.8204850000000015	"sdhD"	5.121335999999998
"cbtA"	8.77716	"fliM"	2.7331146906544657	"yqgB"	1.8211774999999992	"fliS"	5.12178
"yhhZ"	8.77879	"flhD"	2.7337265097161456	"yafS"	1.8236550000000005	"mcrA"	5.121942749999994
"setC"	8.780850000000001	"purP"	2.7342204316183967	"ygaQ_3"	1.8244699999999998	"bssS"	5.127046499999999
"bluF"	8.786019999999999	"cadC"	2.7369884081649696	"fis"	1.824507500000001	"acs"	5.12778
"araF"	8.78694	"astA"	2.737787721794096	"wbbH"	1.8247525000000016	"tnaB"	5.1304529999999975
"rpsG"	8.7881	"yodC"	2.7385720759935674	"ymfO"	1.8265124999999998	"proW"	5.13432175
"yjfY"	8.78882	"ymfN"	2.738713186412861	"oppA"	1.8276249999999994	"ydeM"	5.134564749999997
"yjcZ"	8.790230000000001	"yjhE"	2.7399748463347504	"ylbH"	1.8302874999999998	"ibpA"	5.136156499999997
"glpK"	8.79055	"sdhD"	2.7402713294600747	"yqfE"	1.8304674999999992	"mltA"	5.136432000000002
"yeeD"	8.790939999999999	"proW"	2.741970155971887	"ffs"	1.8317250000000005	"yjbJ"	5.136619
"yecR"	8.807870000000001	"flxA"	2.7441801803997707	"ibpA"	1.8345399999999987	"rusA"	5.13675375
"ybeT"	8.808790000000002	"rfaL"	2.745160401172194	"rpsT"	1.8352625000000007	"fliG"	5.1375995
"ompW"	8.81439	"yjcH"	2.745787327984337	"guaD"	1.8361725	"djlC"	5.138850749999997
"rpsH"	8.81701	"acs"	2.7480064104840034	"tfaD"	1.8368500000000019	"rfaZ"	5.14127
"dppD"	8.822140000000001	"artJ"	2.7509494295162376	"pyrD"	1.8417999999999983	"secE"	5.147126249999997
"cheA"	8.82363	"nanM"	2.7524465139616177	"acs"	1.8418449999999993	"tktB"	5.14712925
"yqiJ"	8.842	"yfdH"	2.752652533123592	"sfmC"	1.843	"rpsU"	5.1482287499999995
"yeaR"	8.84268	"rhaS"	2.7535591090181595	"gatY"	1.8453	"wbbL_1"	5.15074
"glcF"	8.84608	"ymfD"	2.7571261054557636	"intB"	1.8453249999999999	"envY"	5.151687499999999
"ycfZ"	8.85041	"rplY"	2.757287299552494	"gloB"	1.8464425000000002	"metE"	5.157797499999996
"ybiI"	8.851759999999999	"wbbH"	2.764514153287271	"yddK"	1.8501800000000004	"astB"	5.158392499999997
"grcA"	8.852820000000001	"edd"	2.765186706007376	"ydeN"	1.8520374999999998	"nikB"	5.160371999999999
"fliC"	8.8553	"glpD"	2.770990490721333	"gltD"	1.853552500000001	"bdm"	5.1648845
"glyU"	8.85586	"fdoG"	2.7733032019877273	"ydiH"	1.854352500000001	"yaiF"	5.16696
"kdpA"	8.862070000000001	"envY"	2.773869204602621	"glpQ"	1.8554275000000011	"phnE_2"	5.1679699999999995
"yhiJ"	8.86337	"hycB"	2.774027139354498	"ssrS"	1.8572000000000006	"yjjM"	5.168552249999994
"leuD"	8.863660000000001	"ilvH"	2.774439424253278	"cusC"	1.8585825000000007	"bioD"	5.17043
"argF"	8.87026	"cysP"	2.775053008867567	"yeeD"	1.8597874999999995	"ybaS"	5.1722012500000005
"katG"	8.8727	"priB"	2.776288064135312	"yjgG"	1.8599075000000003	"ymfO"	5.173652499999998
"ynaK"	8.87613	"pyrB"	2.7765412262073603	"aspA"	1.8625724999999989	"ymfK"	5.175350499999999
"b0501"	8.87705	"pqqL"	2.77747063501286	"oppB"	1.8663349999999994	"yjiK"	5.188818999999999
"ymfM"	8.885390000000001	"pinE"	2.7793773024690616	"cstA"	1.8664874999999999	"glmS"	5.189448249999997
"yaiF"	8.88829	"yfjW"	2.7833112026770936	"ycgB"	1.8673000000000002	"lhgO"	5.198211249999992
"hycB"	8.89179	"tdcB"	2.7848919270071435	"cyoC"	1.8681750000000008	"galE"	5.20326
"mazE"	8.89401	"csgC"	2.7851868947641436	"yqhH"	1.869935	"malK"	5.207897
"yeeX"	8.89949	"livG"	2.7861523767907177	"rhaS"	1.8703275000000001	"rplD"	5.209629999999999
"prpB"	8.90167	"sufE"	2.786932027869561	"yagU"	1.8717199999999998	"yagL"	5.2231700000000005
"ompT"	8.905539999999998	"fimH"	2.7869747321484977	"wbbK"	1.8749950000000002	"hycB"	5.224206000000001
"b0105"	8.91089	"cheA"	2.7886081240096887	"lldR"	1.8757350000000006	"yciG"	5.227387500000001
"thrS"	8.912090000000001	"rfaS"	2.789511353086826	"fimC"	1.8780149999999995	"murP"	5.228980999999999
"cynT"	8.91918	"cspI"	2.791409911836246	"ymfE"	1.8796999999999997	"yjgM"	5.2300609999999965
"rpmF"	8.92125	"leuE"	2.791475314448742	"yneK"	1.880822499999998	"fabG"	5.234470000000001
"umuD"	8.92615	"b0105"	2.7942340794717953	"ynfC"	1.8835774999999995	"ycdF"	5.2380294999999855
"ybdM"	8.92679	"glf"	2.79453723316068	"yodC"	1.8842049999999997	"ycgG"	5.240679999999999
"fliA"	8.927309999999999	"rplD"	2.7965788024844724	"yccJ"	1.8842599999999994	"glgS"	5.244412999999998
"ydgD"	8.93104	"nagE"	2.796753982300847	"cysN"	1.8861050000000006	"yrhA"	5.247636999999998
"garL"	8.933430000000001	"yecR"	2.7992024644911204	"yhjV"	1.8915175000000009	"b3007"	5.249281000000001
"gadW"	8.933430000000001	"ygaQ_3"	2.7997609372016194	"yqiH"	1.8951849999999997	"uxuR"	5.251274999999999
"lexA"	8.94099	"yahI"	2.803136207060127	"trpL"	1.8970874999999996	"rplY"	5.252202750000001
"nrdH"	8.94172	"insJ"	2.805545245274384	"fadB"	1.9020674999999994	"maeB"	5.255689999999999
"thrL"	8.94255	"acnB"	2.80798256120203	"gmr"	1.903410000000001	"cusF"	5.259458249999998
"insK"	8.94321	"hscA"	2.8158238892557765	"fruL"	1.9126350000000008	"pyrI"	5.267937999999996
"ymfE"	8.94806	"bluF"	2.8160686687277567	"yedM"	1.9134200000000003	"fadB"	5.269138749999998
"ygeF"	8.94806	"rimM"	2.818651538942531	"nrfB"	1.9138124999999997	"fimB"	5.272141000000002
"ybcQ"	8.94837	"yfdT"	2.8200239559278075	"cysD"	1.9146774999999998	"waaJ"	5.272639000000001
"ykgB"	8.953130000000002	"grcA"	2.822476769851405	"nlpA"	1.9157424999999968	"htrL"	5.276913499999999
"pheA"	8.95383	"glpQ"	2.8225315989205253	"ybdJ"	1.9178125000000001	"ycgR"	5.279634999999999
"ydeU"	8.95746	"pyrD"	2.823782253031493	"flhE"	1.9197600000000001	"yabI"	5.291955
"b0725"	8.95935	"flgM"	2.824707325686216	"yjbI"	1.920372500000001	"b0105"	5.30276
"yagF"	8.959980000000002	"entE"	2.8279495759458713	"htrL"	1.9215900000000001	"ymfD"	5.304608249999999
"kilR"	8.96209	"csiD"	2.8307276640670977	"treC"	1.9222199999999994	"purP"	5.306382499999999
"fis"	8.96375	"yjbM"	2.830764294994968	"msyB"	1.9232999999999993	"ilvC"	5.314769999999996
"yjiT"	8.96879	"ymgC"	2.8329480375929004	"rzpD"	1.9258000000000015	"pgaB"	5.316367500000002
