"genes_rank_std"	"std_rank_std"	"r_rank_std"	"genes_rank_r, ""std_rank_r"	"r_rank_r"
"ydfA"	1.481095484672082	0.9874135912188254	"yhcM"	0.7219085178222298	0.9482573292249991
"dps"	1.4831640294536874	0.9953642616922892	"rpsG"	0.8411841839667732	0.9482242905245049
"yiiG"	1.4840125213436786	0.9798553280460877	"dsbG"	0.8202853644962983	0.9481603993478472
"symE"	1.4853483243602725	0.9362446210098225	"murF"	0.7415186147143549	0.9480531774010494
"mcrC"	1.4889492083053646	0.9932388607965217	"appY"	2.6185877018143326	0.9479654266436146
"yadN"	1.489261714276518	0.9366243337076257	"citF"	1.123555297135959	0.9479553789395418
"araC"	1.4921201500270063	0.9712935471113776	"ycdF"	1.1429371806123156	0.9478894006070929
"yjbJ"	1.4923680183579333	0.976949339029464	"yjfL"	1.3221398993038083	0.9476661990665408
"fliL"	1.49535411557962	0.9598964642037703	"yjiC"	1.5209919941151595	0.9476001283818587
"thrS"	1.4983867342869295	0.8726759347622809	"cynT"	1.0996429614551324	0.947252286590828
"citE"	1.4986189739883917	0.8941292097532185	"yahN"	1.24704030382874	0.9471609937709912
"bfr"	1.4989452839566118	0.9987670836319869	"pphB"	1.4592484865431166	0.9471556731909145
"yaiF"	1.4996825902868793	0.9658145787508622	"pspB"	0.9657221140983315	0.9470006619584173
"hokD"	1.4997230213166675	0.9829035293367454	"aaeB"	0.9457354718892305	0.9469085142784852
"uxuA"	1.5009238426264222	0.9267873351021249	"rpmD"	1.2463020519148384	0.9468988519531018
"arpB_2"	1.5010782473710944	0.9513634085169695	"citD"	1.5256244646751054	0.9465282499797169
"sdhC"	1.5036432360911225	0.9901873845036571	"glvC"	1.2036304490654837	0.9464452459271662
"ydcX"	1.5038219433153968	0.9927052455574036	"yobF"	1.323578382816858	0.9463700184928691
"yigF"	1.5056241421051093	0.9568981157359315	"rimM"	1.4380875198686383	0.9463265881825274
"murD"	1.5064443893714567	0.9269172088651204	"yahK"	1.619029751894177	0.946050003160737
"fruB"	1.5080080208768867	0.926494199405411	"wcaJ"	0.9919744069518848	0.9454597290132624
"wbbK"	1.5095692969325234	0.9664805125370868	"yibA"	2.2486096343596302	0.945429292498226
"pyrI"	1.5108364433919301	0.963477460572803	"tfaE"	0.9650174539096152	0.9453784549976387
"glgS"	1.5117742407562198	0.9902312391555617	"yeeW"	0.818397936749874	0.9453533621659206
"hslV"	1.5120948909066936	0.9840855322735284	"yfjI"	1.9339618021539366	0.9451912658696561
"cusC"	1.5130275830099484	0.9410327851156668	"araB"	1.9685665023347305	0.9451149999499608
"gltD"	1.513531197186182	0.9815026962635321	"yjiK"	1.359206391102663	0.9451062932430967
"ariR"	1.5139314295246262	0.9955364024894454	"panB"	1.3642555266547862	0.945075603674935
"fimB"	1.514103618963109	0.9951386666844265	"tfaD"	1.6199575006806084	0.9449594478204415
"ymfO"	1.5150605478759458	0.9720278054843247	"rpsE"	0.933387982383848	0.944791851154212
"rplB"	1.5162154050928527	0.9230132613727693	"dapA"	0.8790915282554703	0.944720066772094
"ytfI"	1.5177840516907193	0.9755757021424564	"rpsK"	1.0081228165486336	0.9445838407253505
"mltA"	1.5178511606067973	0.932606989412562	"hinT"	1.0421825250475927	0.9445673821538033
"casC"	1.5186140781143584	0.9620259286301835	"galF"	1.2163475256331464	0.9445010214252039
"phnI"	1.5205201367881422	0.9686762233745528	"mepA"	0.8412878289258728	0.9444696080507589
"yjiC"	1.5209919941151595	0.9476001283818587	"atpE"	0.9994996842195942	0.9443937686947425
"cheW"	1.5230882300829378	0.9562881121614751	"stfE"	1.1070520832043689	0.9443523456212243
"citD"	1.5256244646751054	0.9465282499797169	"pbl"	1.2559557364919023	0.9442944166464348
"ypjF"	1.5277074786106337	0.9739993302914877	"ypdI"	1.1370465613275484	0.9442782580798277
"ybdG"	1.5288371871432742	0.9825740906620024	"rpmF"	1.7386079385755775	0.9440365230178366
"ndk"	1.5297401285111907	0.9925038666362535	"yjgL"	1.8344164077276581	0.944033063552865
"glpF"	1.5304885116606146	0.9870582191970755	"yajL"	0.9490633097762344	0.944019707752907
"yagN"	1.5304945624651982	0.9433865456024747	"moeA"	1.1706808008900087	0.9439310446353708
"yphC"	1.5396143170713912	0.934852214650101	"cheY"	1.2281536035619753	0.943805793756772
"hsdM"	1.541651932868716	0.8914736174092763	"yiaV"	1.0891057825713888	0.9435084721055079
"fruL"	1.5423043922802733	0.9905061870922072	"yagN"	1.5304945624651982	0.9433865456024747
"yagE"	1.5442000249286354	0.9675720549223072	"yoaA"	0.9403476995575754	0.9430336262186472
"maeB"	1.544495187036422	0.9626712269378203	"ybdO"	1.879043169959967	0.9429049246376183
"cysD"	1.552877085523552	0.9949139380362652	"codA"	1.8713955590109967	0.9427542053878075
"yodD"	1.5561501343192083	0.9693960179933202	"ydiP"	1.6370387822418881	0.9425854512916766
"uspE"	1.5592137863727433	0.9915938893641107	"nadD"	0.8412155080666636	0.9425641081270627
"cspG"	1.562360410009226	0.9864247191076092	"yggR"	0.7361485404299398	0.942399811510591
"yiaG"	1.5652676412452882	0.9958268318340474	"flgN"	1.453185137373126	0.9423966372850324
"nupC"	1.5664070788819586	0.9818428696459373	"rpsS"	1.2835025642670286	0.9423578758127195
"phnJ"	1.5704572592625694	0.9719017587365619	"ymfT"	1.2283891649671415	0.9423209724216628
"sieB"	1.5707709935058598	0.9539711580465714	"bamC"	0.8580503225101663	0.9422879193840341
"rzpD"	1.570850287491189	0.9606266454223436	"dcuC"	1.2142542151002345	0.9422735768625302
"ydeO"	1.5728885054311221	0.9563755670708212	"uacT"	1.2236276463604505	0.9422194434950987
"pinR"	1.5739250225203245	0.9768700465065641	"lspA"	0.9080130827486118	0.9419529774411431
"polB"	1.5761686021182937	0.9242226897282243	"priB"	1.416473502109853	0.941898870102251
"ompT"	1.5764801318355364	0.9798263662322361	"araA"	2.0223720151221545	0.9418397457316787
"kbl"	1.5803140109240192	0.9893849763529348	"rpsF"	1.3741977293701286	0.9418102997933174
"ydeE"	1.5816667338712846	0.9628381557380056	"lptE"	1.0007508969693613	0.9416329998510703
"b3007"	1.5818905934288456	0.9790240628672972	"yibG"	1.8171347501641497	0.9414562272214293
"ymfH"	1.5823226690424512	0.9844930273731436	"dmsB"	0.9490974020791079	0.941408389998331
"ymfM"	1.5837713802370812	0.961247220404354	"yqcA"	0.9793487488013894	0.9413505562214665
"ibpB"	1.5844098184494906	0.9796536062909149	"yhfZ"	1.1307697476439882	0.9412682460693108
"yjiA"	1.584971862201974	0.912725937969354	"mrp"	1.2906153557809767	0.9411362544178122
"ybdN"	1.5849751980832427	0.903683709732197	"cusC"	1.5130275830099484	0.9410327851156668
"mcrB"	1.5878889345569003	0.9705726028222451	"ybgD"	1.1042801364841597	0.9409483063107535
"aceB"	1.5892431258286126	0.997616347329614	"rpsP"	1.2532226516680653	0.9408825892622502
"ykiB"	1.5901898930179288	0.9080525840772954	"yadC"	1.303280938700485	0.9406564674881183
"ybdJ"	1.5918063255882293	0.9827835599852118	"acrE"	1.3746467959621378	0.9406483053874747
"intE"	1.5924908260399175	0.9765563662018716	"prpE"	1.189374697907145	0.9403548496072521
"fliF"	1.5926238967686441	0.9866750130429831	"pagP"	1.0554192347606168	0.9402437443529729
"aceA"	1.5942481338365153	0.9955263306187575	"moeB"	1.2039190268263518	0.940151691826015
"ygeH"	1.5959900365190485	0.9363770860064168	"ansB"	1.1721892283704127	0.9400908582198705
"metE"	1.5961850593641465	0.8986638942476485	"yhaB"	1.74049825625193	0.9400386590562543
"flgI"	1.5968889750111563	0.9930816183229031	"glnK"	1.185836441276258	0.9397552518985709
"wbbI"	1.598344571732163	0.9771876455087908	"cheA"	1.4227592469437187	0.9396105553312587
"ycgG"	1.5993551823276901	0.9493852052668957	"ygeI"	1.0695074935271203	0.9395394652908486
"hdeD"	1.599812268906556	0.9887057763833823	"yadK"	1.3415728453159133	0.9392010840862154
"flgC"	1.5999606134624023	0.9545535675186259	"mtr"	1.1553432637411063	0.9390067345797561
"flgK"	1.602168155741196	0.9498716903503197	"citC"	1.7439082990261587	0.9390063927255013
"mrr"	1.6028320869709853	0.9052290102808642	"ccmH"	0.8114424315318197	0.9389807728310364
"ychH"	1.6050184829840712	0.9750932626843484	"rplY"	1.4067792344655583	0.9388604761226412
"yegP"	1.6055353362422358	0.9749169409304979	"xylH"	0.8560766583198397	0.9385676916337055
"yjiT"	1.6092286863395866	0.927859058823266	"fimG"	1.2432758561804589	0.938328494023131
"rfbX"	1.610936621493558	0.9660542343093355	"agaB"	1.0730292744758139	0.9380027702219647
"lit"	1.6156874810260724	0.9800935126131758	"yjiN"	1.2764264511231664	0.9379713446117371
"yahK"	1.619029751894177	0.946050003160737	"ybcK"	1.8699205578176672	0.9378651176858506
"tfaD"	1.6199575006806084	0.9449594478204415	"rplR"	1.0689992207570036	0.9374980268886822
"yjiY"	1.6264207295115862	0.9846193305150142	"rplE"	0.8683786974314074	0.9373982983674545
"ymfI"	1.6285518690934915	0.9972753846138304	"yagI"	1.1133930081401908	0.9370655102408254
"borD"	1.628580812978016	0.9954787701531963	"citX"	1.174947831911437	0.9370654132503551
"yjiM"	1.6290792458271408	0.9522873128346763	"dmsA"	0.9372921007858042	0.9369711139927053
"yhiS_1"	1.6305912749592342	0.8970197589058335	"yadN"	1.489261714276518	0.9366243337076257
"hsdS"	1.6332851260356067	0.9868006277064003	"ygeH"	1.5959900365190485	0.9363770860064168
"safA"	1.6339471922141788	0.9118013925220029	"symE"	1.4853483243602725	0.9362446210098225
"ydiP"	1.6370387822418881	0.9425854512916766	"ydfD"	1.7145087266553491	0.936120427224422
"yrhA"	1.6446544502386378	0.9286008573659668	"gnd"	1.3770482197229095	0.9360535287759042
"ompC"	1.648230506611697	0.9317502129970052	"fimE"	1.1652068625062837	0.9357419452059985
"yhiJ"	1.6483588841081704	0.9690495549676573	"cobB"	1.1292891199491486	0.9356808508656279
"yedX"	1.660018993281069	0.9669018575500645	"kdsA"	1.0856371238681797	0.9356345830300017
"murP"	1.6641767617843393	0.9562382084474295	"xthA"	1.2581965957295558	0.9356275261240361
"yraJ"	1.6683940096171366	0.9605384834264559	"cusF"	1.2620888642103145	0.9355094192281215
"cobT"	1.670705608603968	0.9516773932762067	"flgM"	1.4411772069827633	0.935481397447801
"ompW"	1.6752124028976156	0.9902583399178775	"tbpA"	1.3171674500056156	0.9353389250273184
"ygeP"	1.6757347092766757	0.955079802032805	"ybgP"	0.8534535878521489	0.9353095810938317
"rbsD"	1.6800135368422702	0.991340182151871	"rplD"	1.4268259196349349	0.9350658538187325
"pheL"	1.6815395018630148	0.9947259353122566	"yphC"	1.5396143170713912	0.934852214650101
"ybeT"	1.6850886378062098	0.9036890187942102	"atoD"	0.8842429293680923	0.9344816916934939
"sra"	1.689103859121135	0.9974760816633264	"mhpE"	1.2787758653510428	0.9344047549342611
"yjiP"	1.6926949411222838	0.8657090964115052	"rpsH"	1.1222232888691888	0.9343984213309938
"fimC"	1.6948073838441533	0.9863131584125886	"astC"	1.462379032223864	0.9342815692516921
"ydeM"	1.697120531763116	0.9580026255286971	"eaeH"	1.2774407690064002	0.9342659157629921
"yigG"	1.6981364612596421	0.9724304074376178	"yfdQ"	1.2937484911992898	0.9340263164896794
"ompF"	1.6988516038903279	0.9860991109472208	"yccE"	1.2089804459359754	0.933807841563855
"ilvI"	1.6994920587582147	0.9691639578456822	"nfrA"	0.8525064736329443	0.9337741386211784
"gatC"	1.7028318703880627	0.9975648222745493	"ygeK"	2.0476795396651246	0.933213000242178
"glpK"	1.7061535560406458	0.9942541161405589	"citT"	1.3538324117966918	0.9330176131623911
"waaK"	1.7064000799201915	0.977679221502593	"rplC"	1.0506663835409362	0.9329928025978648
"yafU"	1.7102200441582853	0.9303871318512438	"yfdL"	0.9094364502040804	0.9326768815603806
"sgrR"	1.7105118151450596	0.895867568955662	"mltA"	1.5178511606067973	0.932606989412562
"ydfD"	1.7145087266553491	0.936120427224422	"mdtM"	1.0340192148545242	0.9325777716921426
"oppA"	1.7174441239839857	0.9773046903249362	"pbpG"	0.9128133035460437	0.9325105389962217
"yebV"	1.721536577812113	0.9756319619585307	"gadC"	1.8801564384260412	0.9323980657813934
"rfbC"	1.7218723891751904	0.9704976293057767	"yghR"	0.9163000692184468	0.9318142686947578
"dctR"	1.7225430920790372	0.9779180987109672	"ompC"	1.648230506611697	0.9317502129970052
"gltA"	1.7250754555659313	0.995787326492238	"yhfW"	1.058368288280804	0.9314454012200255
"slp"	1.731156055420929	0.9808998780930993	"nfrB"	1.2366556070786552	0.9313100318510271
"codB"	1.7360861444951687	0.9850711363188601	"yddK"	1.3415805804319523	0.9313029679424213
"fimI"	1.7362778186615948	0.9801947997317941	"ybcV"	1.4668890341443102	0.9307801754813062
"rpmF"	1.7386079385755775	0.9440365230178366	"prpC"	1.2041891063496082	0.9305986271038938
"tsr"	1.7386411790767495	0.9726082820378721	"yafU"	1.7102200441582853	0.9303871318512438
"ygeM"	1.7392893970024796	0.9182148111564622	"maeA"	1.036904613122183	0.9303240550240536
"yhaB"	1.74049825625193	0.9400386590562543	"entD"	1.3078804909417479	0.9303183798310849
"envR"	1.7406685577702203	0.9543774317759705	"secY"	1.2087083525894697	0.9302349624214094
"allC"	1.741149612943908	0.9560267259900006	"livJ"	1.361712515574389	0.930118772022568
"pyrL"	1.7417688445734374	0.9945085249586237	"rutB"	1.244124862594386	0.9300619993409229
"leuB"	1.7433692864364605	0.9704225824931401	"yicJ"	1.1910059188952162	0.9297203200831878
"citC"	1.7439082990261587	0.9390063927255013	"fruK"	1.4514002505726036	0.9296154557855028
"treB"	1.7447546021243796	0.9734374814014242	"fruA"	1.235774018023574	0.9293689361456741
"yjcF"	1.7458395366100852	0.9557557096504868	"ybdM"	0.9678254346027524	0.9291518893765357
"leuA"	1.748688730751107	0.9706873539091768	"citG"	1.3574406224356899	0.9290813603064845
"ybeR"	1.7498285569471517	0.918140008140024	"ybeF"	1.278542285852319	0.9287611932555787
"nuoM"	1.7538115034670674	0.9692206070878513	"yrhA"	1.6446544502386378	0.9286008573659668
"fliZ"	1.7588534701458163	0.9532533438632398	"yjiT"	1.6092286863395866	0.927859058823266
"spf"	1.760052813061716	0.9989179656738552	"murD"	1.5064443893714567	0.9269172088651204
"xisE"	1.7614986507575505	0.9905963608382483	"uxuA"	1.5009238426264222	0.9267873351021249
"yhcA"	1.7650227794616382	0.9608220491036801	"fruB"	1.5080080208768867	0.926494199405411
"yiaN"	1.766927072649585	0.9596792092168172	"rpsL"	0.9485378261376696	0.9258756426470788
"fliD"	1.7680268531555559	0.9192691694976209	"djlC"	1.366669862231175	0.9255812711855185
"leuC"	1.7712972783020182	0.9567423300467789	"yddJ"	1.3240501464341397	0.925544386875361
"ykgA"	1.7757981762646464	0.9653036022853395	"rplF"	1.185675834658346	0.9254135855650588
"yi82_1"	1.7845247999804807	0.959788959340082	"aroC"	0.9677612989686489	0.9246599780642392
"gatY"	1.7860506845084714	0.9501716516722128	"yjiL"	1.0516505634889464	0.924355781190711
"insA-1"	1.7862290365613092	0.9828010684960539	"wzxC"	1.2760952071176908	0.9243468254435036
"ybfD"	1.7867010918156074	0.9887836473863449	"polB"	1.5761686021182937	0.9242226897282243
"thrL"	1.790121693593341	0.9973308231431444	"rpsC"	1.3389700641189617	0.9242142053371339
"fliA"	1.7917564931801078	0.9531805739272107	"ycfL"	1.1319072373412338	0.9240588432174648
"pgaB"	1.7934737462549915	0.9528414392508577	"mhpD"	1.044788890115122	0.9234798349931149
"cspB"	1.7975891015833005	0.9941862009562509	"mhpF"	0.9981031055597438	0.9234044157401138
"yeaG"	1.8010351415385477	0.9837993361899614	"rplB"	1.5162154050928527	0.9230132613727693
"ygaM"	1.8065528641815407	0.9956832814143441	"rplW"	1.3254025996159637	0.9229412218309461
"araD"	1.8090232329298426	0.9831324250955679	"tyrR"	1.2429980854622418	0.9224975410174837
"flgE"	1.816834675092123	0.9583352673103448	"uxuB"	1.355914273599977	0.9209228487085399
"srlA"	1.8170576745697304	0.9985048338853191	"ybdF"	0.9528365276066161	0.9205022810757709
"yibG"	1.8171347501641497	0.9414562272214293	"ybeU"	1.0860614475709351	0.9203077794976617
"leuD"	1.818149604609731	0.9732563819029978	"gntP"	1.2932992416768556	0.919923275688161
"dicB"	1.8299237202994272	0.9704110731477359	"yqeK"	1.344325148176274	0.9197723122031365
"pinH"	1.8341352422970643	0.9702020183526601	"yjbI"	1.460282200683805	0.91948560578372
"yjgL"	1.8344164077276581	0.944033063552865	"fliD"	1.7680268531555559	0.9192691694976209
"nohA"	1.8416944806502755	0.9557188067669073	"ygeM"	1.7392893970024796	0.9182148111564622
"flgB"	1.8443756639593758	0.9757065340511325	"ybeR"	1.7498285569471517	0.918140008140024
"lacZ"	1.8448906488182966	0.9680155161757422	"yabI"	1.4542195066964707	0.9176650951030878
"yceO"	1.8557282539431614	0.9744712015637776	"acpS"	0.9281335083438617	0.9173462997242658
"flgF"	1.8617159118256212	0.9947425756751129	"ybcH"	1.2262262233173589	0.9168509141808456
"yjiX"	1.8678358595969269	0.8789306916784628	"recD"	0.8647450747997883	0.9155688814763301
"bssR"	1.8685970669007748	0.9690048527249264	"ybeQ"	1.2297648960125767	0.9153608061784141
"ybcK"	1.8699205578176672	0.9378651176858506	"yhaC"	1.8852695229731122	0.9147716991450306
"codA"	1.8713955590109967	0.9427542053878075	"yjiA"	1.584971862201974	0.912725937969354
"tfaQ"	1.8759272204589994	0.9589716333176964	"accD"	1.185935472411733	0.912263242349245
"ybdO"	1.879043169959967	0.9429049246376183	"hyfJ"	1.0970640340904902	0.9119128989815459
"gadC"	1.8801564384260412	0.9323980657813934	"safA"	1.6339471922141788	0.9118013925220029
"hdeA"	1.8822001746104664	0.9890302833048712	"ybdR"	1.1179637991516873	0.9115825675448953
"yhaC"	1.8852695229731122	0.9147716991450306	"hscC"	0.9662080039292469	0.9091019825461311
"flgD"	1.8873821127880506	0.987088882831448	"cusA"	1.1242065133036232	0.9085632312878252
"cysH"	1.8883315285298239	0.9864909218527579	"ydiF"	1.3545076935397347	0.9084908126126955
"leuL"	1.8966331680401984	0.9968487112067763	"rpsN"	1.2963457393326738	0.9084879533330078
"ygeG"	1.8970003561928717	0.8903987867047737	"ykiB"	1.5901898930179288	0.9080525840772954
"nuoG"	1.9025616896619095	0.9525142652260611	"hlpA"	1.2576251008551902	0.9077680590795878
"essD"	1.90947119344052	0.9542356139396391	"djlB"	1.2245670669686641	0.9072688060102397
"ygeW"	1.9267019700855292	0.9656490489681588	"lacI"	1.296099524545437	0.9055927144313853
"gatD"	1.9338605272455434	0.994060751803159	"mrr"	1.6028320869709853	0.9052290102808642
"yfjI"	1.9339618021539366	0.9451912658696561	"thiP"	1.2475595035406255	0.9042820975991377
"gadW"	1.9488019866266073	0.9937805159279023	"ygeF"	2.1253087773273984	0.9039314321274251
"gatZ"	1.9662159640553185	0.9725792482323579	"ybeT"	1.6850886378062098	0.9036890187942102
"rmf"	1.9679297496970845	0.9789649615401003	"ybdN"	1.5849751980832427	0.903683709732197
"araB"	1.9685665023347305	0.9451149999499608	"cusR"	0.9736908515492413	0.9034751114937342
"bioC"	1.9788348485664826	0.9579301577420227	"rplN"	1.0147657502134884	0.9031178145904338
"hisL"	1.9802619819915697	0.9914142406920916	"rrsG"	0.9357502076118451	0.9024451569487613
"ynaE"	2.0185886626839014	0.9908041159552575	"kptA"	1.134135596510368	0.90079437238689
"araA"	2.0223720151221545	0.9418397457316787	"dpiA"	0.8698260869155489	0.8998305586404541
"fimZ"	2.040774729307588	0.9536547951259031	"metE"	1.5961850593641465	0.8986638942476485
"ymfJ"	2.047277574364512	0.9716098802659745	"fusA"	0.9771815386814037	0.8975079606860962
"ygeK"	2.0476795396651246	0.933213000242178	"fimH"	1.4219258837492335	0.8975038458751365
"hdeB"	2.0707102126506776	0.9928511790578682	"yhiS_1"	1.6305912749592342	0.8970197589058335
"tnaA"	2.0983485676373252	0.9882641968213889	"sgrR"	1.7105118151450596	0.895867568955662
"insK"	2.1092833923184	0.9532069705589121	"ygaQ_3"	1.4284494577559284	0.8954721551910615
"gadE"	2.1169184568416646	0.9949058437557261	"citE"	1.4986189739883917	0.8941292097532185
"ygeF"	2.1253087773273984	0.9039314321274251	"thiQ"	1.151045035972285	0.8941230921058092
"gatB"	2.150326407184361	0.97826198259825	"cynR"	1.1512735171480586	0.893189444072824
"fimA"	2.171723521681557	0.9856863023146694	"hsdM"	1.541651932868716	0.8914736174092763
"yqjE"	2.1720095751593007	0.9684755195721511	"setA"	1.27156482512461	0.890578377041911
