variant,reaction id,stoichiometry,average flux,average substrate concentrations,average transporter concentrations
2,TRANS-RXN0-288-CPD0-1445/PROTON//CPD0-1445/PROTON.35.,"{u'CPD0-1445[p]': -1, u'PROTON[p]': -1, u'PROTON[c]': 1, u'CPD0-1445[c]': 1}",0.0,"{u'CPD0-1445[p]': 8.077924775194088e-09, u'CPD0-1445[c]': 42.7264977477814, u'PROTON[c]': 0.0, u'PROTON[p]': 6.736072455419057e-07}","{u'B1634-MONOMER[i]': 0.0, u'B0709-MONOMER[i]': 0.0, u'YHIP-MONOMER[i]': 0.0, u'YJDL-MONOMER[i]': 0.0}"
0,GCVMULTI-RXN-GLY/THF/NAD//METHYLENE-THF/AMMONIUM/CARBON-DIOXIDE/NADH.56.,"{u'NADH[c]': 1, u'NAD[c]': -1, u'GLY[c]': -1, u'AMMONIUM[c]': 1, u'THF[c]': -1, u'METHYLENE-THF[c]': 1, u'CARBON-DIOXIDE[c]': 1}",0.0021689019103093687,"{u'NADH[c]': 2.6384370181254153e-05, u'NAD[c]': 0.0, u'GLY[c]': 3.773129315747169e-08, u'AMMONIUM[c]': 1.8536798622925465e-09, u'THF[c]': 6.046945831556664e-06, u'METHYLENE-THF[c]': 7.500313369610707e-07, u'CARBON-DIOXIDE[c]': 0.0}",{}
1,GCVMULTI-RXN-GLY/THF/NAD//METHYLENE-THF/AMMONIUM/CARBON-DIOXIDE/NADH.56.,"{u'NADH[c]': 1, u'NAD[c]': -1, u'GLY[c]': -1, u'AMMONIUM[c]': 1, u'THF[c]': -1, u'METHYLENE-THF[c]': 1, u'CARBON-DIOXIDE[c]': 1}",0.00045756012446413705,"{u'NADH[c]': 3.5314202749075166e-05, u'NAD[c]': 0.0, u'GLY[c]': 3.941164830539599e-08, u'AMMONIUM[c]': 1.2807934883744556e-08, u'THF[c]': 7.446646028603711e-06, u'METHYLENE-THF[c]': 8.901885579494255e-07, u'CARBON-DIOXIDE[c]': 0.0}",{}
2,GCVMULTI-RXN-GLY/THF/NAD//METHYLENE-THF/AMMONIUM/CARBON-DIOXIDE/NADH.56.,"{u'NADH[c]': 1, u'NAD[c]': -1, u'GLY[c]': -1, u'AMMONIUM[c]': 1, u'THF[c]': -1, u'METHYLENE-THF[c]': 1, u'CARBON-DIOXIDE[c]': 1}",0.007755946025165321,"{u'NADH[c]': 2.0872757577637215e-05, u'NAD[c]': 0.0, u'GLY[c]': 1.4106838488225999e-08, u'AMMONIUM[c]': 1.902629205946746e-09, u'THF[c]': 4.932789443576165e-06, u'METHYLENE-THF[c]': 6.325661391250784e-07, u'CARBON-DIOXIDE[c]': 0.0}",{}
0,TRANS-RXN0-500,"{u'CPD-108[c]': -1, u'CPD-108[p]': 1}",2.1674183102048015e-06,"{u'CPD-108[c]': 1.1874535120842203e-08, u'CPD-108[p]': 0.0}",{}
1,TRANS-RXN0-500,"{u'CPD-108[c]': -1, u'CPD-108[p]': 1}",3.712608221187726e-05,"{u'CPD-108[c]': 1.3379151810847612e-08, u'CPD-108[p]': 0.0}",{}
2,TRANS-RXN0-500,"{u'CPD-108[c]': -1, u'CPD-108[p]': 1}",2.7981625387381706e-06,"{u'CPD-108[c]': 1.1200306666525319e-08, u'CPD-108[p]': 0.0}",{}
0,TRANS-RXN-106,"{u'FUM[p]': -1, u'SUC[c]': -1, u'FUM[c]': 1, u'SUC[p]': 1}",0.0,"{u'FUM[p]': 7.762902628957396e-08, u'SUC[c]': 1.4710754037651331e-07, u'FUM[c]': 2.808519605063116e-08, u'SUC[p]': 0.0}","{u'DCUB-MONOMER[i]': 0.009597924822356038, u'DCUA-MONOMER[i]': 0.0}"
1,TRANS-RXN-106,"{u'FUM[p]': -1, u'SUC[c]': -1, u'FUM[c]': 1, u'SUC[p]': 1}",-7.193143323723553e-24,"{u'FUM[p]': 1.0371753820214639e-07, u'SUC[c]': 1.4615890339839144e-07, u'FUM[c]': 3.1568016747676936e-08, u'SUC[p]': 0.0}","{u'DCUB-MONOMER[i]': 0.00959913009404443, u'DCUA-MONOMER[i]': 0.0}"
2,TRANS-RXN-106,"{u'FUM[p]': -1, u'SUC[c]': -1, u'FUM[c]': 1, u'SUC[p]': 1}",0.0,"{u'FUM[p]': 5.246729229900029e-08, u'SUC[c]': 1.4166669009235114e-07, u'FUM[c]': 2.2884978042468785e-08, u'SUC[p]': 0.0}","{u'DCUB-MONOMER[i]': 0.009596388406502272, u'DCUA-MONOMER[i]': 0.0}"
0,TRANS-RXN-104,"{u'PROTON[c]': 1, u'L-LACTATE[p]': -1, u'L-LACTATE[c]': 1, u'PROTON[p]': -1}",0.0,"{u'PROTON[c]': 0.0, u'L-LACTATE[p]': 5.501565809155732e-07, u'L-LACTATE[c]': 2.7712361375154106e-09, u'PROTON[p]': 8.129924402836882e-07}","{u'LCTP-MONOMER[i]': 0.0, u'B2975-MONOMER[i]': 0.0}"
1,TRANS-RXN-104,"{u'PROTON[c]': 1, u'L-LACTATE[p]': -1, u'L-LACTATE[c]': 1, u'PROTON[p]': -1}",0.0,"{u'PROTON[c]': 0.0, u'L-LACTATE[p]': 6.950818231842811e-07, u'L-LACTATE[c]': 3.6898995562972364e-09, u'PROTON[p]': 9.335027643025821e-07}","{u'LCTP-MONOMER[i]': 0.0, u'B2975-MONOMER[i]': 0.0}"
2,TRANS-RXN-104,"{u'PROTON[c]': 1, u'L-LACTATE[p]': -1, u'L-LACTATE[c]': 1, u'PROTON[p]': -1}",0.0,"{u'PROTON[c]': 0.0, u'L-LACTATE[p]': 4.826992955921161e-07, u'L-LACTATE[c]': 2.502356607223539e-09, u'PROTON[p]': 6.736072455419057e-07}","{u'LCTP-MONOMER[i]': 0.0, u'B2975-MONOMER[i]': 0.0}"
0,ATPSYN-RXN[CCO-PM-BAC-NEG]-ATP/PROTON/WATER//ADP/Pi/PROTON.48.,"{u'PI[c]': 1, u'ADP[c]': 1, u'PROTON[c]': -3, u'ATP[c]': -1, u'WATER[c]': -1, u'PROTON[p]': 4}",0.0,"{u'WATER[c]': 0.0, u'PROTON[c]': 0.0, u'ATP[c]': 2.0335298012190335e-08, u'PROTON[p]': 8.129924402836882e-07}",{u'ATPSYN-CPLX[i]': 0.0}
1,ATPSYN-RXN[CCO-PM-BAC-NEG]-ATP/PROTON/WATER//ADP/Pi/PROTON.48.,"{u'PI[c]': 1, u'ADP[c]': 1, u'PROTON[c]': -3, u'ATP[c]': -1, u'WATER[c]': -1, u'PROTON[p]': 4}",0.0017344901957186624,"{u'WATER[c]': 0.0, u'PROTON[c]': 0.0, u'ATP[c]': 2.449930621693832e-08, u'PROTON[p]': 9.335027643025821e-07}",{u'ATPSYN-CPLX[i]': 0.0}
2,ATPSYN-RXN[CCO-PM-BAC-NEG]-ATP/PROTON/WATER//ADP/Pi/PROTON.48.,"{u'PI[c]': 1, u'ADP[c]': 1, u'PROTON[c]': -3, u'ATP[c]': -1, u'WATER[c]': -1, u'PROTON[p]': 4}",0.0,"{u'WATER[c]': 0.0, u'PROTON[c]': 0.0, u'ATP[c]': 1.741318076499133e-08, u'PROTON[p]': 6.736072455419057e-07}",{u'ATPSYN-CPLX[i]': 0.0}
0,TRANS-RXN-101,"{u'PROTON[c]': 1, u'PROTON[p]': -1, u'NA+[p]': 1, u'NA+[c]': -1}",0.0,"{u'PROTON[c]': 0.0, u'NA+[c]': 2.4175416791784198e-08, u'NA+[p]': 2.434449006790825e-07, u'PROTON[p]': 8.129924402836882e-07}","{u'CMR-MONOMER[i]': 0.0, u'YJIO-MONOMER[i]': 9.997828841615624e-05, u'CHAA-MONOMER[i]': 0.0}"
1,TRANS-RXN-101,"{u'PROTON[c]': 1, u'PROTON[p]': -1, u'NA+[p]': 1, u'NA+[c]': -1}",2.1117438007233726e-06,"{u'PROTON[c]': 0.0, u'NA+[c]': 2.3602330342305722e-08, u'NA+[p]': 2.818059609864847e-07, u'PROTON[p]': 9.335027643025821e-07}","{u'CMR-MONOMER[i]': 0.0, u'YJIO-MONOMER[i]': 9.999077824553556e-05, u'CHAA-MONOMER[i]': 0.0}"
2,TRANS-RXN-101,"{u'PROTON[c]': 1, u'PROTON[p]': -1, u'NA+[p]': 1, u'NA+[c]': -1}",0.006933609820051361,"{u'PROTON[c]': 0.0, u'NA+[c]': 1.5683520645294646e-08, u'NA+[p]': 2.0544898216443312e-07, u'PROTON[p]': 6.736072455419057e-07}","{u'CMR-MONOMER[i]': 0.0, u'YJIO-MONOMER[i]': 9.996234614958231e-05, u'CHAA-MONOMER[i]': 0.0}"
0,TRANS-RXN-241,"{u'PROTON[c]': 1, u'PROTON[p]': -1, u'MN+2[c]': 1, u'MN+2[p]': -1}",9.221896166485547e-08,"{u'PROTON[c]': 0.0, u'MN+2[p]': 0.0, u'PROTON[p]': 8.129924402836882e-07}",{u'YFEP-MONOMER[i]': 0.0}
1,TRANS-RXN-241,"{u'PROTON[c]': 1, u'PROTON[p]': -1, u'MN+2[c]': 1, u'MN+2[p]': -1}",0.0,"{u'PROTON[c]': 0.0, u'MN+2[p]': 0.0, u'PROTON[p]': 9.335027643025821e-07}",{u'YFEP-MONOMER[i]': 0.0}
2,TRANS-RXN-241,"{u'PROTON[c]': 1, u'PROTON[p]': -1, u'MN+2[c]': 1, u'MN+2[p]': -1}",2.0752188207089056e-07,"{u'PROTON[c]': 0.0, u'MN+2[p]': 0.0, u'PROTON[p]': 6.736072455419057e-07}",{u'YFEP-MONOMER[i]': 0.0}
0,RXN0-5202,"{u'L-ALPHA-ALANINE[p]': -1, u'PROTON[c]': 1, u'L-ALPHA-ALANINE[c]': 1, u'PROTON[p]': -1}",0.0,"{u'L-ALPHA-ALANINE[p]': 0.0, u'PROTON[c]': 0.0, u'L-ALPHA-ALANINE[c]': 0.0, u'PROTON[p]': 8.129924402836882e-07}",{u'CYCA-MONOMER[i]': 0.0}
1,RXN0-5202,"{u'L-ALPHA-ALANINE[p]': -1, u'PROTON[c]': 1, u'L-ALPHA-ALANINE[c]': 1, u'PROTON[p]': -1}",0.0,"{u'L-ALPHA-ALANINE[p]': 0.0, u'PROTON[c]': 0.0, u'L-ALPHA-ALANINE[c]': 0.0, u'PROTON[p]': 9.335027643025821e-07}",{u'CYCA-MONOMER[i]': 0.0}
2,RXN0-5202,"{u'L-ALPHA-ALANINE[p]': -1, u'PROTON[c]': 1, u'L-ALPHA-ALANINE[c]': 1, u'PROTON[p]': -1}",0.0017795866510120783,"{u'L-ALPHA-ALANINE[p]': 0.0, u'PROTON[c]': 0.0, u'L-ALPHA-ALANINE[c]': 0.0, u'PROTON[p]': 6.736072455419057e-07}",{u'CYCA-MONOMER[i]': 0.0}
0,GLYOXYLATE-REDUCTASE-NADP+-RXN__G6539-MONOMER,"{u'NADPH[c]': -1, u'NADP[c]': 1, u'GLYOX[c]': -1, u'PROTON[c]': -1, u'GLYCOLLATE[c]': 1}",0.0,"{u'NADP[c]': 0.0, u'GLYOX[c]': 0.0, u'PROTON[c]': 0.0, u'GLYCOLLATE[c]': 2.6993297162383846e-07}",{u'G6539-MONOMER[c]': 0.0}
1,GLYOXYLATE-REDUCTASE-NADP+-RXN__G6539-MONOMER,"{u'NADPH[c]': -1, u'NADP[c]': 1, u'GLYOX[c]': -1, u'PROTON[c]': -1, u'GLYCOLLATE[c]': 1}",0.0,"{u'NADP[c]': 0.0, u'GLYOX[c]': 0.0, u'PROTON[c]': 0.0, u'GLYCOLLATE[c]': 3.3228988825856267e-07}",{u'G6539-MONOMER[c]': 0.0}
2,GLYOXYLATE-REDUCTASE-NADP+-RXN__G6539-MONOMER,"{u'NADPH[c]': -1, u'NADP[c]': 1, u'GLYOX[c]': -1, u'PROTON[c]': -1, u'GLYCOLLATE[c]': 1}",0.0,"{u'NADP[c]': 0.0, u'GLYOX[c]': 0.0, u'PROTON[c]': 0.0, u'GLYCOLLATE[c]': 2.2540967613702356e-07}",{u'G6539-MONOMER[c]': 0.0}
0,PEROXID-RXN[CCO-PERI-BAC]-Phenolic-Donors/HYDROGEN-PEROXIDE//Phenoxyl-rad-of-phenolic-donors/WATER.87.,"{u'WATER[p]': 2, u'Phenolic-Donors[p]': -2, u'Phenoxyl-rad-of-phenolic-donors[p]': 2, u'HYDROGEN-PEROXIDE[p]': -1}",0.0,"{u'WATER[p]': 0.0, u'Phenolic-Donors[p]': 0.0, u'Phenoxyl-rad-of-phenolic-donors[p]': 0.004898936101715622, u'HYDROGEN-PEROXIDE[p]': 4.769096830612294e-07}",{}
1,PEROXID-RXN[CCO-PERI-BAC]-Phenolic-Donors/HYDROGEN-PEROXIDE//Phenoxyl-rad-of-phenolic-donors/WATER.87.,"{u'WATER[p]': 2, u'Phenolic-Donors[p]': -2, u'Phenoxyl-rad-of-phenolic-donors[p]': 2, u'HYDROGEN-PEROXIDE[p]': -1}",0.0,"{u'WATER[p]': 0.0, u'Phenolic-Donors[p]': 0.0, u'Phenoxyl-rad-of-phenolic-donors[p]': 0.004899548125776972, u'HYDROGEN-PEROXIDE[p]': 5.736124340780548e-07}",{}
2,PEROXID-RXN[CCO-PERI-BAC]-Phenolic-Donors/HYDROGEN-PEROXIDE//Phenoxyl-rad-of-phenolic-donors/WATER.87.,"{u'WATER[p]': 2, u'Phenolic-Donors[p]': -2, u'Phenoxyl-rad-of-phenolic-donors[p]': 2, u'HYDROGEN-PEROXIDE[p]': -1}",0.0,"{u'WATER[p]': 0.0, u'Phenolic-Donors[p]': 0.0, u'Phenoxyl-rad-of-phenolic-donors[p]': 0.00489815495049528, u'HYDROGEN-PEROXIDE[p]': 3.8194904980665414e-07}",{}
0,ADENINE-DEAMINASE-RXN,"{u'WATER[c]': -1, u'ADENINE[c]': -1, u'PROTON[c]': -1, u'AMMONIUM[c]': 1, u'HYPOXANTHINE[c]': 1}",0.00010711694095927675,"{u'WATER[c]': 0.0, u'ADENINE[c]': 0.0, u'PROTON[c]': 0.0, u'AMMONIUM[c]': 1.8536798622925465e-09, u'HYPOXANTHINE[c]': 4.2890241332882597e-07}",{u'CPLX0-1683[c]': 0.0}
1,ADENINE-DEAMINASE-RXN,"{u'WATER[c]': -1, u'ADENINE[c]': -1, u'PROTON[c]': -1, u'AMMONIUM[c]': 1, u'HYPOXANTHINE[c]': 1}",0.0002026743881853399,"{u'WATER[c]': 0.0, u'ADENINE[c]': 0.0, u'PROTON[c]': 0.0, u'AMMONIUM[c]': 1.2807934883744556e-08, u'HYPOXANTHINE[c]': 5.156143975228146e-07}",{u'CPLX0-1683[c]': 0.0}
2,ADENINE-DEAMINASE-RXN,"{u'WATER[c]': -1, u'ADENINE[c]': -1, u'PROTON[c]': -1, u'AMMONIUM[c]': 1, u'HYPOXANTHINE[c]': 1}",0.00013322393166784934,"{u'WATER[c]': 0.0, u'ADENINE[c]': 0.0, u'PROTON[c]': 0.0, u'AMMONIUM[c]': 1.902629205946746e-09, u'HYPOXANTHINE[c]': 3.3716276020251514e-07}",{u'CPLX0-1683[c]': 0.0}
0,2.8.1.6-RXN,"{u'CH33ADO[c]': 2, u'Unsulfurated-Sulfur-Acceptors[c]': 1, u'MET[c]': 2, u'DETHIOBIOTIN[c]': -1, u'S-ADENOSYLMETHIONINE[c]': -2, u'Reduced-2Fe-2S-Ferredoxins[c]': -2, u'Oxidized-2Fe-2S-Ferredoxins[c]': 2, u'BIOTIN[c]': 1, u'Sulfurated-Sulfur-Acceptors[c]': -1}",4.089040334877099e-07,"{u'CH33ADO[c]': 0.0, u'Unsulfurated-Sulfur-Acceptors[c]': 8.282174699913818e-09, u'Oxidized-2Fe-2S-Ferredoxins[c]': 3.8944254709459315e-08, u'DETHIOBIOTIN[c]': 2.766847373971993e-08, u'S-ADENOSYLMETHIONINE[c]': 9.997828809348108e-05, u'Reduced-2Fe-2S-Ferredoxins[c]': 4.6098924433824226e-08, u'MET[c]': 0.0, u'BIOTIN[c]': 3.6405655891300206e-09, u'Sulfurated-Sulfur-Acceptors[c]': 0.0}",{u'BIOTIN-SYN-CPLX[c]': 0.0}
1,2.8.1.6-RXN,"{u'CH33ADO[c]': 2, u'Unsulfurated-Sulfur-Acceptors[c]': 1, u'MET[c]': 2, u'DETHIOBIOTIN[c]': -1, u'S-ADENOSYLMETHIONINE[c]': -2, u'Reduced-2Fe-2S-Ferredoxins[c]': -2, u'Oxidized-2Fe-2S-Ferredoxins[c]': 2, u'BIOTIN[c]': 1, u'Sulfurated-Sulfur-Acceptors[c]': -1}",9.47950587953982e-08,"{u'CH33ADO[c]': 0.0, u'Unsulfurated-Sulfur-Acceptors[c]': 9.691265434720528e-09, u'Oxidized-2Fe-2S-Ferredoxins[c]': 5.65848484645483e-08, u'DETHIOBIOTIN[c]': 2.9647799109593488e-08, u'S-ADENOSYLMETHIONINE[c]': 9.999077973936313e-05, u'Reduced-2Fe-2S-Ferredoxins[c]': 5.1705741032861715e-08, u'MET[c]': 0.0, u'BIOTIN[c]': 1.3258862408460128e-08, u'Sulfurated-Sulfur-Acceptors[c]': 0.0}",{u'BIOTIN-SYN-CPLX[c]': 0.0}
2,2.8.1.6-RXN,"{u'CH33ADO[c]': 2, u'Unsulfurated-Sulfur-Acceptors[c]': 1, u'MET[c]': 2, u'DETHIOBIOTIN[c]': -1, u'S-ADENOSYLMETHIONINE[c]': -2, u'Reduced-2Fe-2S-Ferredoxins[c]': -2, u'Oxidized-2Fe-2S-Ferredoxins[c]': 2, u'BIOTIN[c]': 1, u'Sulfurated-Sulfur-Acceptors[c]': -1}",6.165883671266431e-07,"{u'CH33ADO[c]': 0.0, u'Unsulfurated-Sulfur-Acceptors[c]': 6.805265546051534e-09, u'Oxidized-2Fe-2S-Ferredoxins[c]': 3.0499306191262275e-08, u'DETHIOBIOTIN[c]': 2.2785211281016143e-08, u'S-ADENOSYLMETHIONINE[c]': 9.99623463900117e-05, u'Reduced-2Fe-2S-Ferredoxins[c]': 3.605255768169508e-08, u'MET[c]': 0.0, u'BIOTIN[c]': 1.7215717704508692e-09, u'Sulfurated-Sulfur-Acceptors[c]': 0.0}",{u'BIOTIN-SYN-CPLX[c]': 0.0}
0,RXN-5076,"{u'PROTON[c]': 1, u'XANTHINE[c]': 1, u'XANTHINE[p]': -1, u'PROTON[p]': -1}",1.9721988516010413e-24,"{u'PROTON[c]': 0.0, u'XANTHINE[p]': 3.5679601141884154e-08, u'PROTON[p]': 8.129924402836882e-07}","{u'YGFU-MONOMER[i]': 0.0, u'YICE-MONOMER[i]': 0.0, u'YGFO-MONOMER[i]': 0.0}"
1,RXN-5076,"{u'PROTON[c]': 1, u'XANTHINE[c]': 1, u'XANTHINE[p]': -1, u'PROTON[p]': -1}",-1.3333151695371566e-22,"{u'PROTON[c]': 0.0, u'XANTHINE[p]': 4.6855742177987295e-08, u'PROTON[p]': 9.335027643025821e-07}","{u'YGFU-MONOMER[i]': 0.0, u'YICE-MONOMER[i]': 0.0, u'YGFO-MONOMER[i]': 0.0}"
2,RXN-5076,"{u'PROTON[c]': 1, u'XANTHINE[c]': 1, u'XANTHINE[p]': -1, u'PROTON[p]': -1}",-1.1341673262503555e-22,"{u'PROTON[c]': 0.0, u'XANTHINE[p]': 2.8359409303869917e-08, u'PROTON[p]': 6.736072455419057e-07}","{u'YGFU-MONOMER[i]': 0.0, u'YICE-MONOMER[i]': 0.0, u'YGFO-MONOMER[i]': 0.0}"
0,PGLYCEROLTRANSI-RXN,"{u'L-1-PHOSPHATIDYL-GLYCEROL[p]': 1, u'MDO-D-Glucoses[p]': 1, u'DIACYLGLYCEROL[p]': -1, u'CPD-16400[p]': -1, u'PROTON[p]': -1}",0.0,"{u'L-1-PHOSPHATIDYL-GLYCEROL[p]': 8.09130401694339e-08, u'MDO-D-Glucoses[p]': 0.0, u'DIACYLGLYCEROL[p]': 0.0, u'CPD-16400[p]': 0.0, u'PROTON[p]': 8.129924402836882e-07}",{u'PGLYCEROLTRANSI-MONOMER[i]': 0.0}
1,PGLYCEROLTRANSI-RXN,"{u'L-1-PHOSPHATIDYL-GLYCEROL[p]': 1, u'MDO-D-Glucoses[p]': 1, u'DIACYLGLYCEROL[p]': -1, u'CPD-16400[p]': -1, u'PROTON[p]': -1}",0.0,"{u'L-1-PHOSPHATIDYL-GLYCEROL[p]': 1.0593815837209289e-07, u'MDO-D-Glucoses[p]': 0.0, u'DIACYLGLYCEROL[p]': 0.0, u'CPD-16400[p]': 0.0, u'PROTON[p]': 9.335027643025821e-07}",{u'PGLYCEROLTRANSI-MONOMER[i]': 0.0}
2,PGLYCEROLTRANSI-RXN,"{u'L-1-PHOSPHATIDYL-GLYCEROL[p]': 1, u'MDO-D-Glucoses[p]': 1, u'DIACYLGLYCEROL[p]': -1, u'CPD-16400[p]': -1, u'PROTON[p]': -1}",0.0,"{u'L-1-PHOSPHATIDYL-GLYCEROL[p]': 6.375661253819394e-08, u'MDO-D-Glucoses[p]': 0.0, u'DIACYLGLYCEROL[p]': 0.0, u'CPD-16400[p]': 0.0, u'PROTON[p]': 6.736072455419057e-07}",{u'PGLYCEROLTRANSI-MONOMER[i]': 0.0}
0,RXN-13329,"{u'WATER[c]': -1, u'PROTON[c]': -1, u'GLYOX[c]': 1, u'CPD-12279[c]': -1, u'AMMONIUM[c]': 1}",3.216443745604072e-07,"{u'WATER[c]': 0.0, u'PROTON[c]': 0.0, u'CPD-12279[c]': 0.0, u'GLYOX[c]': 0.0, u'AMMONIUM[c]': 1.8536798622925465e-09}",{}
1,RXN-13329,"{u'WATER[c]': -1, u'PROTON[c]': -1, u'GLYOX[c]': 1, u'CPD-12279[c]': -1, u'AMMONIUM[c]': 1}",3.669276246369225e-05,"{u'WATER[c]': 0.0, u'PROTON[c]': 0.0, u'CPD-12279[c]': 0.0, u'GLYOX[c]': 0.0, u'AMMONIUM[c]': 1.2807934883744556e-08}",{}
2,RXN-13329,"{u'WATER[c]': -1, u'PROTON[c]': -1, u'GLYOX[c]': 1, u'CPD-12279[c]': -1, u'AMMONIUM[c]': 1}",1.6567976063855712e-08,"{u'WATER[c]': 0.0, u'PROTON[c]': 0.0, u'CPD-12279[c]': 0.0, u'GLYOX[c]': 0.0, u'AMMONIUM[c]': 1.902629205946746e-09}",{}
0,TRANS-RXN0-569-PRO//PRO.9.,"{u'PRO[c]': -1, u'PRO[p]': 1}",0.0,"{u'PRO[c]': 0.0, u'PRO[p]': 1.5447208194562631e-09}",{u'G6458-MONOMER[i]': 0.0}
1,TRANS-RXN0-569-PRO//PRO.9.,"{u'PRO[c]': -1, u'PRO[p]': 1}",0.0,"{u'PRO[c]': 0.0, u'PRO[p]': 1.3194567841880457e-09}",{u'G6458-MONOMER[i]': 0.0}
2,TRANS-RXN0-569-PRO//PRO.9.,"{u'PRO[c]': -1, u'PRO[p]': 1}",2.0838482231469674e-22,"{u'PRO[c]': 0.0, u'PRO[p]': 1.7174880111524397e-09}",{u'G6458-MONOMER[i]': 0.0}
0,FORMATEDEHYDROG-RXN-FORMATE/CPD-9728/PROTON//CARBON-DIOXIDE/REDUCED-MENAQUINONE/PROTON.67.__FORMATEDEHYDROGO-CPLX,"{u'CPD-9728[i]': -1, u'PROTON[c]': -2, u'CARBON-DIOXIDE[p]': 1, u'FORMATE[p]': -1, u'REDUCED-MENAQUINONE[i]': 1, u'PROTON[p]': 1}",0.020344287385551992,"{u'CPD-9728[i]': 9.770280934394053e-09, u'PROTON[c]': 0.0, u'CARBON-DIOXIDE[p]': 0.0, u'FORMATE[p]': 1.8725715089628424e-07, u'REDUCED-MENAQUINONE[i]': 1.6351049551551846e-06, u'PROTON[p]': 8.129924402836882e-07}",{u'FORMATEDEHYDROGO-CPLX[i]': 0.0}
1,FORMATEDEHYDROG-RXN-FORMATE/CPD-9728/PROTON//CARBON-DIOXIDE/REDUCED-MENAQUINONE/PROTON.67.__FORMATEDEHYDROGO-CPLX,"{u'CPD-9728[i]': -1, u'PROTON[c]': -2, u'CARBON-DIOXIDE[p]': 1, u'FORMATE[p]': -1, u'REDUCED-MENAQUINONE[i]': 1, u'PROTON[p]': 1}",0.0,"{u'CPD-9728[i]': 1.1902285672737726e-08, u'PROTON[c]': 0.0, u'CARBON-DIOXIDE[p]': 0.0, u'FORMATE[p]': 2.2143547032517905e-07, u'REDUCED-MENAQUINONE[i]': 3.5877776647124712e-06, u'PROTON[p]': 9.335027643025821e-07}",{u'FORMATEDEHYDROGO-CPLX[i]': 0.0}
2,FORMATEDEHYDROG-RXN-FORMATE/CPD-9728/PROTON//CARBON-DIOXIDE/REDUCED-MENAQUINONE/PROTON.67.__FORMATEDEHYDROGO-CPLX,"{u'CPD-9728[i]': -1, u'PROTON[c]': -2, u'CARBON-DIOXIDE[p]': 1, u'FORMATE[p]': -1, u'REDUCED-MENAQUINONE[i]': 1, u'PROTON[p]': 1}",0.025102474188363463,"{u'CPD-9728[i]': 8.658769009684807e-09, u'PROTON[c]': 0.0, u'CARBON-DIOXIDE[p]': 0.0, u'FORMATE[p]': 1.6025377988738233e-07, u'REDUCED-MENAQUINONE[i]': 2.410096808262868e-06, u'PROTON[p]': 6.736072455419057e-07}",{u'FORMATEDEHYDROGO-CPLX[i]': 0.0}
0,TRANS-RXN0-288-CARNOSINE/PROTON//CARNOSINE/PROTON.35.,"{u'CARNOSINE[p]': -1, u'PROTON[p]': -1, u'PROTON[c]': 1, u'CARNOSINE[c]': 1}",0.0,"{u'CARNOSINE[p]': 1.4996743252289582e-06, u'PROTON[c]': 0.0, u'PROTON[p]': 8.129924402836882e-07}","{u'B1634-MONOMER[i]': 0.0, u'B0709-MONOMER[i]': 0.0, u'YHIP-MONOMER[i]': 0.0, u'YJDL-MONOMER[i]': 0.0}"
1,TRANS-RXN0-288-CARNOSINE/PROTON//CARNOSINE/PROTON.35.,"{u'CARNOSINE[p]': -1, u'PROTON[p]': -1, u'PROTON[c]': 1, u'CARNOSINE[c]': 1}",0.0,"{u'CARNOSINE[p]': 1.499862595855016e-06, u'PROTON[c]': 0.0, u'PROTON[p]': 9.335027643025821e-07}","{u'B1634-MONOMER[i]': 0.0, u'B0709-MONOMER[i]': 0.0, u'YHIP-MONOMER[i]': 0.0, u'YJDL-MONOMER[i]': 0.0}"
2,TRANS-RXN0-288-CARNOSINE/PROTON//CARNOSINE/PROTON.35.,"{u'CARNOSINE[p]': -1, u'PROTON[p]': -1, u'PROTON[c]': 1, u'CARNOSINE[c]': 1}",0.0,"{u'CARNOSINE[p]': 1.4994352509305334e-06, u'PROTON[c]': 0.0, u'PROTON[p]': 6.736072455419057e-07}","{u'B1634-MONOMER[i]': 0.0, u'B0709-MONOMER[i]': 0.0, u'YHIP-MONOMER[i]': 0.0, u'YJDL-MONOMER[i]': 0.0}"
0,TRANS-RXN-108-CPD0-1322/PROTON//CPD0-1322/PROTON.35.,"{u'PROTON[c]': 1, u'CPD0-1322[p]': -1, u'CPD0-1322[c]': 1, u'PROTON[p]': -1}",0.0,"{u'PROTON[c]': 0.0, u'CPD0-1322[p]': 0.0026006451393831274, u'PROTON[p]': 8.129924402836882e-07}",{u'NUPG-MONOMER[i]': 0.0}
1,TRANS-RXN-108-CPD0-1322/PROTON//CPD0-1322/PROTON.35.,"{u'PROTON[c]': 1, u'CPD0-1322[p]': -1, u'CPD0-1322[c]': 1, u'PROTON[p]': -1}",0.0,"{u'PROTON[c]': 0.0, u'CPD0-1322[p]': 0.0026013979950905465, u'PROTON[p]': 9.335027643025821e-07}",{u'NUPG-MONOMER[i]': 0.0}
2,TRANS-RXN-108-CPD0-1322/PROTON//CPD0-1322/PROTON.35.,"{u'PROTON[c]': 1, u'CPD0-1322[p]': -1, u'CPD0-1322[c]': 1, u'PROTON[p]': -1}",0.0,"{u'PROTON[c]': 0.0, u'CPD0-1322[p]': 0.00519910281071993, u'PROTON[p]': 6.736072455419057e-07}",{u'NUPG-MONOMER[i]': 0.0}
